KaBP	Longitude	Latitude	Mega_biome
6.5000 	22.0594 	45.1800 	3.0000 
6.5000 	22.3333 	58.5000 	3.0000 
6.5000 	22.3411 	54.9517 	3.0000 
6.5000 	22.8028 	45.3278 	3.0000 
6.5000 	22.8167 	54.2667 	3.0000 
6.5000 	22.8333 	39.1667 	4.0000 
6.5000 	22.8333 	42.3667 	4.0000 
6.5000 	22.8667 	62.1333 	3.0000 
6.5000 	23.0333 	41.7000 	4.0000 
6.5000 	23.1253 	41.3547 	8.0000 
6.5000 	23.1364 	46.4661 	3.0000 
6.5000 	23.5403 	47.8139 	3.0000 
6.5000 	23.6667 	41.7500 	3.0000 
6.5000 	23.8333 	60.7833 	8.0000 
6.5000 	24.1211 	54.0853 	3.0000 
6.5000 	24.1397 	41.7336 	3.0000 
6.5000 	24.1667 	60.4333 	8.0000 
6.5000 	24.3333 	41.9833 	4.0000 
6.5000 	24.3833 	45.7167 	4.0000 
6.5000 	25.2167 	61.8833 	4.0000 
6.5000 	25.2736 	47.1125 	4.0000 
6.5000 	25.4833 	51.9833 	3.0000 
6.5000 	25.6333 	58.2667 	3.0000 
6.5000 	25.8667 	61.4167 	4.0000 
6.5000 	25.9167 	46.0833 	4.0000 
6.5000 	25.9167 	46.0833 	3.0000 
6.5000 	26.3258 	59.1333 	3.0000 
6.5000 	26.6564 	53.1922 	8.0000 
6.5000 	26.7728 	42.6308 	3.0000 
6.5000 	27.2333 	58.4000 	4.0000 
6.5000 	27.4500 	58.1667 	3.0000 
6.5000 	27.6333 	70.4333 	3.0000 
6.5000 	27.6833 	69.1250 	8.0000 
6.5000 	27.7333 	42.3667 	3.0000 
6.5000 	27.8333 	43.2000 	8.0000 
6.5000 	28.1167 	61.2167 	3.0000 
6.5000 	28.4064 	42.4656 	3.0000 
6.5000 	28.4167 	70.1833 	4.0000 
6.5000 	28.6147 	59.6150 	3.0000 
6.5000 	28.8333 	69.5833 	3.0000 
6.5000 	28.9167 	42.1842 	3.0000 
6.5000 	29.1433 	60.6878 	4.0000 
6.5000 	29.5169 	60.5022 	3.0000 
6.5000 	29.7453 	61.0931 	3.0000 
6.5000 	29.9167 	42.8333 	4.0000 
6.5000 	29.9772 	59.0111 	4.0000 
6.5000 	30.3164 	60.3625 	3.0000 
6.5000 	31.0003 	58.1200 	4.0000 
6.5000 	31.0333 	70.3167 	8.0000 
6.5000 	32.0275 	56.2853 	3.0000 
6.5000 	32.6167 	46.5167 	3.0000 
6.5000 	33.6667 	67.8333 	3.0000 
6.5000 	35.3256 	68.8253 	4.0000 
6.5000 	35.3883 	31.4189 	8.0000 
6.5000 	35.7747 	53.2281 	3.0000 
6.5000 	36.0667 	69.0667 	4.0000 
6.5000 	36.2525 	53.8347 	3.0000 
6.5000 	37.3333 	56.0667 	3.0000 
6.5000 	38.5853 	53.6694 	3.0000 
6.5000 	38.7667 	56.8167 	3.0000 
6.5000 	38.7667 	56.8167 	3.0000 
6.5000 	39.4514 	57.1833 	3.0000 
6.5000 	41.0397 	55.1181 	3.0000 
6.5000 	43.0000 	38.5000 	3.0000 
6.5000 	45.4667 	37.5833 	4.0000 
6.5000 	46.1167 	35.5333 	3.0000 
6.5000 	46.7333 	61.2667 	3.0000 
6.5000 	51.8400 	53.0300 	3.0000 
6.5000 	57.8800 	56.3200 	3.0000 
6.5000 	59.9800 	44.4200 	6.0000 
6.5000 	60.5000 	52.8300 	6.0000 
6.5000 	65.7500 	68.2500 	4.0000 
6.5000 	66.5000 	60.0000 	3.0000 
6.5000 	69.0000 	57.5000 	3.0000 
6.5000 	70.1700 	67.5300 	4.0000 
6.5000 	71.9700 	41.8700 	6.0000 
6.5000 	72.0800 	60.0200 	3.0000 
6.5000 	72.8300 	41.2800 	6.0000 
6.5000 	75.4000 	49.3700 	6.0000 
6.5000 	77.0000 	61.2500 	8.0000 
6.5000 	78.0300 	33.3100 	6.0000 
6.5000 	78.3200 	32.9300 	6.0000 
6.5000 	78.3300 	59.0000 	3.0000 
6.5000 	79.1200 	33.4400 	8.0000 
6.5000 	79.7300 	66.7000 	4.0000 
6.5000 	80.2400 	34.6100 	6.0000 
6.5000 	81.0000 	55.0000 	8.0000 
6.5000 	81.1500 	44.5700 	6.0000 
6.5000 	81.9700 	43.8600 	6.0000 
6.5000 	82.5000 	58.3300 	3.0000 
6.5000 	82.8000 	45.0000 	6.0000 
6.5000 	82.8300 	45.0200 	6.0000 
6.5000 	83.3300 	55.0000 	3.0000 
6.5000 	84.6300 	43.0800 	6.0000 
6.5000 	84.8300 	56.3300 	3.0000 
6.5000 	84.8800 	56.4500 	3.0000 
6.5000 	85.1700 	58.2500 	3.0000 
6.5000 	85.9200 	45.8300 	6.0000 
6.5000 	86.0200 	44.4200 	6.0000 
6.5000 	86.5000 	67.4800 	3.0000 
6.5000 	87.1100 	50.4800 	4.0000 
6.5000 	87.1500 	68.1700 	4.0000 
6.5000 	87.3000 	47.2200 	6.0000 
6.5000 	87.6400 	50.5100 	4.0000 
6.5000 	87.6700 	50.4500 	4.0000 
6.5000 	87.7800 	43.5500 	6.0000 
6.5000 	88.1700 	58.3300 	3.0000 
6.5000 	88.1700 	57.3300 	3.0000 
6.5000 	88.3500 	48.6200 	6.0000 
6.5000 	88.5200 	31.5700 	3.0000 
6.5000 	89.6300 	50.2500 	6.0000 
6.5000 	90.2000 	69.5300 	4.0000 
6.5000 	90.3300 	31.9500 	8.0000 
6.5000 	90.6000 	49.5000 	6.0000 
6.5000 	90.9000 	32.0000 	6.0000 
6.5000 	91.5000 	30.4700 	8.0000 
6.5000 	92.0700 	31.6200 	8.0000 
6.5000 	92.1500 	34.6300 	6.0000 
6.5000 	92.8000 	43.6200 	6.0000 
6.5000 	93.0000 	50.0000 	6.0000 
6.5000 	96.4000 	38.1000 	6.0000 
6.5000 	96.6500 	40.5000 	6.0000 
6.5000 	96.9000 	37.2800 	6.0000 
6.5000 	98.5000 	35.5000 	6.0000 
6.5000 	98.6400 	74.4700 	8.0000 
6.5000 	99.3100 	35.5200 	6.0000 
6.5000 	99.3800 	51.3300 	4.0000 
6.5000 	99.5500 	30.3000 	3.0000 
6.5000 	99.7600 	31.1100 	6.0000 
6.5000 	100.5000 	51.1000 	4.0000 
6.5000 	100.5200 	36.6700 	6.0000 
6.5000 	101.3500 	37.5900 	6.0000 
6.5000 	101.4700 	33.3800 	8.0000 
6.5000 	102.2900 	72.4000 	4.0000 
6.5000 	102.5300 	32.8000 	3.0000 
6.5000 	102.5500 	33.9000 	6.0000 
6.5000 	102.6300 	33.4500 	8.0000 
6.5000 	102.7600 	38.1800 	3.0000 
6.5000 	102.7700 	47.7700 	6.0000 
6.5000 	103.0500 	32.9900 	4.0000 
6.5000 	103.3500 	33.9500 	3.0000 
6.5000 	103.8500 	36.0700 	6.0000 
6.5000 	104.8500 	51.5800 	3.0000 
6.5000 	105.2000 	50.2000 	6.0000 
6.5000 	105.8200 	35.7600 	6.0000 
6.5000 	105.9100 	35.0000 	3.0000 
6.5000 	105.9100 	35.0100 	3.0000 
6.5000 	106.6300 	50.9500 	4.0000 
6.5000 	108.0800 	52.7500 	4.0000 
6.5000 	108.1200 	52.7800 	3.0000 
6.5000 	108.1200 	52.7800 	3.0000 
6.5000 	108.4700 	55.5200 	4.0000 
6.5000 	108.9100 	53.9500 	4.0000 
6.5000 	109.2700 	39.3200 	3.0000 
6.5000 	109.5000 	39.5000 	3.0000 
6.5000 	110.0000 	31.4900 	2.0000 
6.5000 	111.1300 	40.6700 	4.0000 
6.5000 	112.2300 	38.9000 	3.0000 
6.5000 	112.2400 	31.0800 	2.0000 
6.5000 	112.3300 	30.1300 	6.0000 
6.5000 	112.3500 	41.3000 	3.0000 
6.5000 	112.6700 	40.5800 	3.0000 
6.5000 	112.8300 	40.2800 	6.0000 
6.5000 	113.2200 	30.1800 	2.0000 
6.5000 	113.5300 	34.9100 	6.0000 
6.5000 	113.6700 	40.2700 	4.0000 
6.5000 	114.4000 	36.1000 	3.0000 
6.5000 	114.5300 	36.0200 	8.0000 
6.5000 	114.6700 	36.1600 	4.0000 
6.5000 	116.6200 	42.2200 	3.0000 
6.5000 	116.7600 	42.9600 	8.0000 
6.5000 	117.3500 	38.3500 	6.0000 
6.5000 	117.3900 	31.5600 	2.0000 
6.5000 	117.4000 	49.2800 	6.0000 
6.5000 	117.5100 	49.1300 	6.0000 
6.5000 	118.8700 	39.8700 	6.0000 
6.5000 	118.9000 	31.2800 	2.0000 
6.5000 	119.0500 	32.1500 	3.0000 
6.5000 	119.1500 	31.9500 	2.0000 
6.5000 	119.1500 	31.9500 	3.0000 
6.5000 	119.1700 	39.5000 	6.0000 
6.5000 	119.4500 	32.1800 	2.0000 
6.5000 	119.8000 	31.7700 	2.0000 
6.5000 	119.8800 	32.7100 	6.0000 
6.5000 	120.2300 	32.2500 	2.0000 
6.5000 	120.4400 	31.7800 	2.0000 
6.5000 	120.6400 	30.9600 	2.0000 
6.5000 	120.9700 	31.0800 	6.0000 
6.5000 	120.9700 	64.8300 	4.0000 
6.5000 	121.1700 	31.2500 	2.0000 
6.5000 	121.1800 	31.1300 	2.0000 
6.5000 	121.1900 	31.0600 	6.0000 
6.5000 	121.2300 	31.3800 	3.0000 
6.5000 	121.3000 	31.1000 	6.0000 
6.5000 	121.4200 	39.5800 	3.0000 
6.5000 	123.2500 	63.6700 	6.0000 
6.5000 	123.6500 	69.6300 	4.0000 
6.5000 	123.8500 	57.0500 	4.0000 
6.5000 	124.1200 	57.0300 	4.0000 
6.5000 	124.8500 	44.8800 	6.0000 
6.5000 	126.5200 	42.2100 	3.0000 
6.5000 	126.6000 	42.2800 	3.0000 
6.5000 	126.7800 	65.3000 	4.0000 
6.5000 	127.0700 	71.8700 	4.0000 
6.5000 	127.3300 	47.2200 	3.0000 
6.5000 	128.7500 	43.9100 	3.0000 
6.5000 	129.3700 	61.9800 	3.0000 
6.5000 	129.5500 	61.3000 	3.0000 
6.5000 	130.8000 	42.6300 	3.0000 
6.5000 	132.5100 	45.2100 	8.0000 
6.5000 	132.7500 	42.9000 	3.0000 
6.5000 	132.7800 	42.8300 	3.0000 
6.5000 	133.6700 	47.8800 	3.0000 
6.5000 	133.8700 	47.5300 	3.0000 
6.5000 	134.4300 	43.1800 	3.0000 
6.5000 	134.4700 	48.3300 	3.0000 
6.5000 	134.5700 	43.2500 	3.0000 
6.5000 	135.0300 	53.2200 	4.0000 
6.5000 	135.0500 	53.2200 	4.0000 
6.5000 	135.0700 	53.2200 	4.0000 
6.5000 	135.6700 	47.8300 	3.0000 
6.5000 	136.0000 	74.3000 	4.0000 
6.5000 	136.2500 	70.7700 	8.0000 
6.5000 	137.0500 	50.0000 	3.0000 
6.5000 	141.1200 	64.7700 	4.0000 
6.5000 	142.0800 	49.2300 	4.0000 
6.5000 	142.1400 	51.3400 	3.0000 
6.5000 	143.3800 	64.9800 	4.0000 
6.5000 	145.7500 	44.0000 	3.0000 
6.5000 	146.0500 	44.1000 	3.0000 
6.5000 	146.0500 	44.1000 	3.0000 
6.5000 	146.0700 	44.1000 	3.0000 
6.5000 	147.9300 	63.5200 	4.0000 
6.5000 	147.9800 	62.6700 	4.0000 
6.5000 	149.0000 	62.0800 	4.0000 
6.5000 	149.5000 	62.1700 	4.0000 
6.5000 	149.5900 	62.0300 	4.0000 
6.5000 	149.9200 	59.7500 	8.0000 
6.5000 	151.2000 	59.6700 	4.0000 
6.5000 	151.8300 	59.5500 	8.0000 
6.5000 	151.8700 	59.5800 	4.0000 
6.5000 	151.8800 	60.7500 	4.0000 
6.5000 	152.3100 	60.1400 	4.0000 
6.5000 	155.4000 	50.0400 	4.0000 
6.5000 	157.7500 	53.2500 	4.0000 
6.5000 	161.0000 	56.0700 	8.0000 
6.5000 	172.0800 	67.4200 	8.0000 
6.5000 	172.1000 	67.5000 	8.0000 
6.5000 	172.1300 	67.5500 	8.0000 
6.5000 	175.5300 	64.8000 	4.0000 
6.5000 	178.7000 	67.7500 	8.0000 
7.0000 	-178.9000 	65.9000 	8.0000 
7.0000 	-166.2667 	64.8667 	8.0000 
7.0000 	-161.4167 	68.1500 	8.0000 
7.0000 	-160.4333 	67.8667 	8.0000 
7.0000 	-157.2167 	66.7667 	8.0000 
7.0000 	-156.4500 	66.9667 	4.0000 
7.0000 	-156.0333 	68.1333 	8.0000 
7.0000 	-155.0333 	66.9167 	8.0000 
7.0000 	-154.2333 	67.0667 	8.0000 
7.0000 	-153.9000 	67.1333 	8.0000 
7.0000 	-153.6500 	67.1472 	8.0000 
7.0000 	-151.4167 	67.5833 	4.0000 
7.0000 	-151.0833 	63.4833 	4.0000 
7.0000 	-149.4800 	61.1200 	4.0000 
7.0000 	-147.8500 	67.4333 	4.0000 
7.0000 	-146.9075 	64.4444 	4.0000 
7.0000 	-146.4833 	68.3333 	8.0000 
7.0000 	-144.7500 	64.0000 	8.0000 
7.0000 	-144.6583 	63.9400 	4.0000 
7.0000 	-144.6500 	63.7111 	4.0000 
7.0000 	-143.1500 	66.5833 	4.0000 
7.0000 	-141.9667 	60.0333 	8.0000 
7.0000 	-138.4000 	64.6333 	4.0000 
7.0000 	-138.3833 	68.3833 	8.0000 
7.0000 	-137.9578 	60.9500 	4.0000 
7.0000 	-135.5142 	65.9422 	4.0000 
7.0000 	-133.5833 	69.2833 	4.0000 
7.0000 	-133.4500 	69.0500 	4.0000 
7.0000 	-132.1667 	69.1167 	4.0000 
7.0000 	-132.0167 	67.6500 	4.0000 
7.0000 	-131.9067 	54.4167 	3.0000 
7.0000 	-131.7643 	52.9464 	4.0000 
7.0000 	-130.6500 	61.6833 	4.0000 
7.0000 	-129.0167 	60.0333 	4.0000 
7.0000 	-128.8000 	63.0167 	4.0000 
7.0000 	-128.0833 	64.6500 	4.0000 
7.0000 	-127.6167 	64.1667 	4.0000 
7.0000 	-127.4833 	65.0167 	4.0000 
7.0000 	-126.1167 	65.2167 	4.0000 
7.0000 	-124.8444 	48.6722 	3.0000 
7.0000 	-124.2667 	71.7500 	8.0000 
7.0000 	-124.1967 	48.5964 	3.0000 
7.0000 	-124.0022 	48.5292 	3.0000 
7.0000 	-123.8333 	48.9056 	3.0000 
7.0000 	-123.6817 	48.3519 	3.0000 
7.0000 	-122.5750 	44.6333 	3.0000 
7.0000 	-122.5621 	49.3197 	3.0000 
7.0000 	-122.5472 	49.3083 	3.0000 
7.0000 	-122.4917 	45.8000 	3.0000 
7.0000 	-122.2500 	46.5917 	3.0000 
7.0000 	-122.1667 	59.5167 	4.0000 
7.0000 	-122.1178 	48.7692 	3.0000 
7.0000 	-122.0417 	43.6500 	4.0000 
7.0000 	-121.6167 	48.2333 	3.0000 
7.0000 	-121.4321 	49.4931 	3.0000 
7.0000 	-121.4200 	56.2500 	4.0000 
7.0000 	-120.8806 	45.9181 	3.0000 
7.0000 	-120.2167 	73.5333 	8.0000 
7.0000 	-119.8333 	72.3667 	8.0000 
7.0000 	-119.8333 	37.0000 	3.0000 
7.0000 	-119.7167 	56.7167 	4.0000 
7.0000 	-119.5833 	55.5114 	4.0000 
7.0000 	-119.4333 	55.5750 	4.0000 
7.0000 	-119.2603 	37.1958 	3.0000 
7.0000 	-119.2583 	37.9083 	3.0000 
7.0000 	-119.0675 	37.6625 	3.0000 
7.0000 	-119.0083 	37.5958 	3.0000 
7.0000 	-118.7000 	62.0500 	4.0000 
7.0000 	-117.8583 	33.6583 	6.0000 
7.0000 	-117.6167 	52.7333 	4.0000 
7.0000 	-117.2167 	52.2417 	4.0000 
7.0000 	-117.0833 	52.7833 	4.0000 
7.0000 	-116.4167 	51.6500 	4.0000 
7.0000 	-116.3500 	51.3597 	4.0000 
7.0000 	-116.3300 	50.7500 	4.0000 
7.0000 	-114.5995 	50.8153 	4.0000 
7.0000 	-112.7167 	48.5500 	6.0000 
7.0000 	-112.4808 	54.7253 	4.0000 
7.0000 	-112.3956 	46.5311 	3.0000 
7.0000 	-112.2167 	36.7167 	3.0000 
7.0000 	-112.1658 	46.4517 	8.0000 
7.0000 	-112.1000 	57.7667 	4.0000 
7.0000 	-111.7523 	34.6492 	3.0000 
7.0000 	-111.7000 	37.9500 	3.0000 
7.0000 	-111.6667 	38.6167 	3.0000 
7.0000 	-110.7917 	63.0667 	4.0000 
7.0000 	-110.6000 	44.6500 	3.0000 
7.0000 	-110.6000 	43.7500 	3.0000 
7.0000 	-110.5833 	64.1333 	4.0000 
7.0000 	-110.5667 	64.1167 	4.0000 
7.0000 	-110.3500 	44.9333 	3.0000 
7.0000 	-110.3167 	43.7667 	3.0000 
7.0000 	-110.2836 	44.4900 	3.0000 
7.0000 	-110.2333 	43.9333 	3.0000 
7.0000 	-109.9200 	43.4592 	3.0000 
7.0000 	-108.1025 	37.4694 	4.0000 
7.0000 	-107.9333 	50.8736 	6.0000 
7.0000 	-107.8083 	37.6125 	3.0000 
7.0000 	-107.6975 	37.7378 	4.0000 
7.0000 	-107.6836 	37.7458 	3.0000 
7.0000 	-107.6154 	37.9021 	3.0000 
7.0000 	-107.4667 	44.5500 	3.0000 
7.0000 	-107.0825 	38.8722 	3.0000 
7.0000 	-107.0508 	40.0242 	6.0000 
7.0000 	-107.0333 	38.8650 	4.0000 
7.0000 	-107.0124 	44.2697 	3.0000 
7.0000 	-106.4103 	38.8286 	3.0000 
7.0000 	-106.0792 	53.8000 	8.0000 
7.0000 	-105.7250 	53.2375 	8.0000 
7.0000 	-105.5800 	39.9367 	4.0000 
7.0000 	-105.5000 	37.5500 	3.0000 
7.0000 	-105.4500 	43.5000 	6.0000 
7.0000 	-105.2667 	55.2667 	4.0000 
7.0000 	-102.4993 	41.7211 	6.0000 
7.0000 	-101.6817 	54.7422 	4.0000 
7.0000 	-101.5397 	48.0094 	6.0000 
7.0000 	-101.0419 	56.8417 	4.0000 
7.0000 	-99.9081 	44.8354 	7.0000 
7.0000 	-99.6584 	50.6910 	8.0000 
7.0000 	-99.5763 	49.8414 	6.0000 
7.0000 	-99.2897 	49.4480 	6.0000 
7.0000 	-98.9506 	48.0315 	6.0000 
7.0000 	-98.5866 	47.0747 	6.0000 
7.0000 	-98.2500 	53.0000 	8.0000 
7.0000 	-98.1598 	46.8559 	6.0000 
7.0000 	-97.2768 	45.5014 	6.0000 
7.0000 	-97.1261 	30.3600 	6.0000 
7.0000 	-96.7211 	30.7850 	6.0000 
7.0000 	-96.0933 	47.1948 	6.0000 
7.0000 	-95.8083 	34.4056 	6.0000 
7.0000 	-95.7866 	47.1932 	6.0000 
7.0000 	-95.3069 	46.1844 	6.0000 
7.0000 	-95.2936 	46.2061 	6.0000 
7.0000 	-95.2842 	46.2119 	6.0000 
7.0000 	-95.2833 	73.1333 	8.0000 
7.0000 	-95.2000 	43.3333 	6.0000 
7.0000 	-95.1627 	47.1775 	3.0000 
7.0000 	-95.0667 	72.5833 	8.0000 
7.0000 	-95.0077 	47.2448 	6.0000 
7.0000 	-94.9440 	47.1740 	6.0000 
7.0000 	-94.5516 	46.2706 	6.0000 
7.0000 	-94.2500 	51.3833 	4.0000 
7.0000 	-94.1130 	47.0810 	3.0000 
7.0000 	-93.8700 	43.0300 	6.0000 
7.0000 	-93.7500 	49.5833 	3.0000 
7.0000 	-93.7000 	42.2600 	6.0000 
7.0000 	-93.6875 	45.4250 	6.0000 
7.0000 	-93.6436 	47.1356 	3.0000 
7.0000 	-93.6305 	45.0350 	6.0000 
7.0000 	-93.6005 	47.2860 	3.0000 
7.0000 	-93.5727 	45.0050 	6.0000 
7.0000 	-93.3853 	47.9826 	3.0000 
7.0000 	-93.2700 	42.0200 	6.0000 
7.0000 	-93.1972 	45.4111 	6.0000 
7.0000 	-93.1598 	44.7999 	6.0000 
7.0000 	-93.1226 	44.7709 	6.0000 
7.0000 	-92.7808 	46.3243 	3.0000 
7.0000 	-92.7000 	49.3500 	4.0000 
7.0000 	-92.6866 	46.4071 	3.0000 
7.0000 	-92.6200 	46.7200 	3.0000 
7.0000 	-92.0000 	49.4800 	3.0000 
7.0000 	-91.6600 	47.4717 	3.0000 
7.0000 	-91.5667 	49.9333 	4.0000 
7.0000 	-91.5003 	42.9861 	3.0000 
7.0000 	-91.4500 	45.3000 	3.0000 
7.0000 	-91.1167 	48.0000 	3.0000 
7.0000 	-91.1000 	36.8000 	3.0000 
7.0000 	-90.5833 	36.6000 	6.0000 
7.0000 	-90.4500 	50.9167 	4.0000 
7.0000 	-90.0833 	52.1167 	4.0000 
7.0000 	-90.0833 	45.3333 	3.0000 
7.0000 	-89.8667 	43.0833 	3.0000 
7.0000 	-89.7321 	43.4178 	3.0000 
7.0000 	-89.6708 	43.4396 	3.0000 
7.0000 	-89.4167 	43.1000 	3.0000 
7.0000 	-89.3467 	48.4075 	4.0000 
7.0000 	-89.3239 	48.4222 	3.0000 
7.0000 	-88.4744 	33.5633 	3.0000 
7.0000 	-88.3244 	40.6759 	3.0000 
7.0000 	-88.1848 	42.3515 	3.0000 
7.0000 	-88.1000 	43.4000 	3.0000 
7.0000 	-87.9721 	46.7194 	3.0000 
7.0000 	-87.9500 	46.7500 	3.0000 
7.0000 	-87.8481 	44.2381 	3.0000 
7.0000 	-87.7333 	44.0500 	3.0000 
7.0000 	-87.5156 	44.4500 	3.0000 
7.0000 	-87.2225 	41.5761 	3.0000 
7.0000 	-86.9583 	46.4700 	3.0000 
7.0000 	-86.5446 	41.6385 	3.0000 
7.0000 	-86.5300 	41.6700 	3.0000 
7.0000 	-86.1342 	31.7211 	3.0000 
7.0000 	-85.7246 	37.4326 	3.0000 
7.0000 	-85.6611 	46.4292 	3.0000 
7.0000 	-85.5013 	36.0302 	3.0000 
7.0000 	-85.2500 	41.5831 	3.0000 
7.0000 	-85.1167 	44.8833 	3.0000 
7.0000 	-85.0000 	43.4800 	3.0000 
7.0000 	-84.9300 	48.2100 	3.0000 
7.0000 	-84.8833 	43.4167 	3.0000 
7.0000 	-84.7500 	41.4167 	3.0000 
7.0000 	-84.6894 	40.2167 	3.0000 
7.0000 	-84.5583 	54.3056 	4.0000 
7.0000 	-84.3167 	45.6000 	3.0000 
7.0000 	-84.2583 	47.3083 	3.0000 
7.0000 	-83.8000 	40.3500 	2.0000 
7.0000 	-83.5333 	40.1000 	3.0000 
7.0000 	-83.2583 	30.7250 	3.0000 
7.0000 	-83.2411 	43.1239 	3.0000 
7.0000 	-82.7600 	41.9200 	3.0000 
7.0000 	-81.7667 	47.3167 	3.0000 
7.0000 	-81.7500 	43.1800 	3.0000 
7.0000 	-81.5000 	46.6000 	3.0000 
7.0000 	-81.4167 	45.1500 	3.0000 
7.0000 	-81.3348 	41.1962 	3.0000 
7.0000 	-81.3200 	45.1700 	3.0000 
7.0000 	-81.3167 	48.4000 	4.0000 
7.0000 	-81.2667 	49.1833 	4.0000 
7.0000 	-81.2500 	42.9167 	3.0000 
7.0000 	-80.8600 	44.7400 	3.0000 
7.0000 	-80.7762 	34.1676 	3.0000 
7.0000 	-80.6983 	46.8283 	3.0000 
7.0000 	-80.6597 	43.2250 	3.0000 
7.0000 	-80.4133 	43.2367 	3.0000 
7.0000 	-80.4000 	43.9000 	3.0000 
7.0000 	-80.4000 	43.9100 	3.0000 
7.0000 	-80.2500 	44.3700 	3.0000 
7.0000 	-80.1600 	47.1800 	4.0000 
7.0000 	-80.1167 	47.0000 	3.0000 
7.0000 	-80.0900 	45.0500 	3.0000 
7.0000 	-79.9800 	44.8500 	3.0000 
7.0000 	-79.7800 	47.2300 	4.0000 
7.0000 	-79.7800 	44.9300 	3.0000 
7.0000 	-79.6800 	44.7800 	3.0000 
7.0000 	-79.6378 	48.5039 	4.0000 
7.0000 	-79.4500 	45.2167 	3.0000 
7.0000 	-79.4400 	44.1800 	3.0000 
7.0000 	-79.3900 	45.4100 	3.0000 
7.0000 	-79.3800 	44.0000 	3.0000 
7.0000 	-79.1167 	47.2875 	3.0000 
7.0000 	-79.0722 	37.9958 	3.0000 
7.0000 	-78.9534 	33.7989 	3.0000 
7.0000 	-78.9167 	46.4000 	3.0000 
7.0000 	-78.6703 	42.5417 	3.0000 
7.0000 	-78.6400 	45.5500 	3.0000 
7.0000 	-78.1500 	43.5567 	3.0000 
7.0000 	-78.1000 	44.1000 	3.0000 
7.0000 	-77.9250 	41.9167 	3.0000 
7.0000 	-77.9167 	44.3000 	3.0000 
7.0000 	-77.4333 	45.0333 	3.0000 
7.0000 	-77.4167 	40.8000 	3.0000 
7.0000 	-77.3500 	45.1833 	3.0000 
7.0000 	-77.3400 	46.0300 	3.0000 
7.0000 	-77.1750 	44.8500 	3.0000 
7.0000 	-77.0500 	44.4833 	3.0000 
7.0000 	-76.9000 	43.5100 	3.0000 
7.0000 	-76.6831 	44.8000 	3.0000 
7.0000 	-76.6439 	54.0278 	4.0000 
7.0000 	-76.6000 	44.5167 	3.0000 
7.0000 	-76.5542 	45.3633 	3.0000 
7.0000 	-76.4500 	36.5833 	3.0000 
7.0000 	-76.3783 	57.1167 	8.0000 
7.0000 	-76.3500 	41.6739 	3.0000 
7.0000 	-76.3392 	53.0908 	4.0000 
7.0000 	-76.1000 	45.6000 	3.0000 
7.0000 	-75.6167 	57.9167 	8.0000 
7.0000 	-75.2833 	56.1000 	4.0000 
7.0000 	-75.2667 	41.0333 	3.0000 
7.0000 	-75.2500 	58.5833 	8.0000 
7.0000 	-74.6833 	43.9167 	3.0000 
7.0000 	-74.5833 	49.6833 	4.0000 
7.0000 	-74.4833 	40.4000 	2.0000 
7.0000 	-74.4669 	46.0578 	3.0000 
7.0000 	-74.3958 	46.1719 	3.0000 
7.0000 	-74.2042 	41.2394 	3.0000 
7.0000 	-74.0378 	41.3914 	3.0000 
7.0000 	-73.9928 	45.9958 	3.0000 
7.0000 	-73.8681 	45.9611 	3.0000 
7.0000 	-73.4758 	46.2758 	3.0000 
7.0000 	-73.3419 	45.9608 	3.0000 
7.0000 	-73.3308 	45.9639 	3.0000 
7.0000 	-73.3167 	42.5000 	3.0000 
7.0000 	-73.3111 	45.5431 	3.0000 
7.0000 	-73.2833 	41.8167 	3.0000 
7.0000 	-73.0306 	46.7264 	3.0000 
7.0000 	-72.9986 	46.6139 	3.0000 
7.0000 	-72.9789 	46.6542 	3.0000 
7.0000 	-72.8378 	46.7878 	3.0000 
7.0000 	-72.5847 	45.3589 	3.0000 
7.0000 	-72.2992 	41.3525 	3.0000 
7.0000 	-72.2125 	42.5167 	3.0000 
7.0000 	-72.1469 	48.2939 	4.0000 
7.0000 	-71.9358 	46.1458 	3.0000 
7.0000 	-71.8078 	46.8919 	3.0000 
7.0000 	-71.7333 	44.1333 	3.0000 
7.0000 	-71.5669 	48.3658 	4.0000 
7.0000 	-71.5000 	46.4500 	4.0000 
7.0000 	-71.1750 	47.9078 	4.0000 
7.0000 	-71.1628 	47.2578 	4.0000 
7.0000 	-71.0333 	41.9500 	3.0000 
7.0000 	-70.6200 	46.5800 	3.0000 
7.0000 	-70.6158 	47.6097 	4.0000 
7.0000 	-70.5958 	46.2792 	3.0000 
7.0000 	-70.3758 	47.4969 	3.0000 
7.0000 	-70.3500 	45.8500 	3.0000 
7.0000 	-70.3500 	44.0333 	3.0000 
7.0000 	-70.3000 	46.7167 	3.0000 
7.0000 	-70.2083 	41.2833 	3.0000 
7.0000 	-70.0583 	41.2750 	3.0000 
7.0000 	-70.0005 	41.9327 	3.0000 
7.0000 	-69.9583 	60.9875 	8.0000 
7.0000 	-69.9297 	54.4236 	4.0000 
7.0000 	-69.8328 	60.7828 	8.0000 
7.0000 	-69.4528 	47.4578 	3.0000 
7.0000 	-69.3528 	47.8439 	4.0000 
7.0000 	-69.3167 	44.9833 	3.0000 
7.0000 	-68.9439 	47.5328 	3.0000 
7.0000 	-68.9000 	46.0833 	3.0000 
7.0000 	-68.7667 	45.9333 	3.0000 
