"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
5524,-10.5823170979817
5523,-10.6165514628092
5522,-8.9929005940755
5521,-8.72145563761391
5520,-10.0574427286784
5519,-11.3247283935547
5518,-13.7175671895345
5517,-12.5469421386719
5516,-13.1192344665527
5515,-12.1683181762695
5514,-12.6825647989909
5513,-10.7832219441732
5512,-10.9129903157552
5511,-11.3090042114258
5510,-12.6050997416178
5509,-10.845307413737
5508,-11.3679578145345
5507,-10.8698066711426
5506,-11.3982833862304
5505,-10.9323117574056
5504,-7.65834147135414
5503,-11.0680526733398
5502,-15.1723147074381
5501,-14.4039965311686
5500,-13.7961842854817
5499,-13.8859619140625
5498,-13.3989115397135
5497,-10.6890065511067
5496,-12.9038757324219
5495,-8.9467351277669
5494,-11.3763526916504
5493,-11.1632827758789
5492,-11.3359537760416
5491,-12.5974805196126
5490,-10.8101371765136
5489,-11.3573580423991
5488,-10.1826169331868
5487,-7.98007812499998
5486,-9.77403615315753
5485,-6.45177307128904
5484,-9.82912546793617
5483,-8.31529210408526
5482,-10.3895718892415
5481,-7.83876139322914
5480,-11.8815394083659
5479,-11.4216598510742
5478,-12.723127746582
5477,-12.2340899149577
5476,-13.3772618611653
5475,-12.9096664428711
5474,-11.6056248982747
5473,-13.412528737386
5472,-11.0975351969401
5471,-12.0455510457357
5470,-10.6238426208496
5469,-8.76468760172524
5468,-10.5030794779459
5467,-9.60849609374998
5466,-9.66165517171222
5465,-11.0547190348307
5464,-13.635777537028
5463,-8.05772247314451
5462,-9.83442153930662
5461,-12.8902483622233
5460,-13.247427368164
5459,-14.1502123514811
5458,-10.1092641194661
5457,-10.9494791666666
5456,-11.6226740519205
5455,-9.54539845784503
5454,-9.57912292480466
5453,-14.3182828267415
5452,-12.4930086771647
5451,-12.0373354593913
5450,-13.6143541971842
5449,-12.3271341959635
5448,-9.84032541910805
5447,-8.17143732706703
5446,-8.47999165852862
5445,-7.45221303304034
5444,-10.7160298665364
5443,-11.7670959472656
5442,-10.2254674275716
5441,-8.45038833618162
5440,-12.7055254618327
5439,-9.57167409261065
5438,-11.154519144694
5437,-14.4310592651367
5436,-12.5459821065267
5435,-12.2647626241048
5434,-11.2713671366373
5433,-13.3282633463541
5432,-10.8327201843261
5431,-11.9334091186523
5430,-11.0059074401855
5429,-13.2084195454915
5428,-11.9708401997884
5427,-12.1554880777995
5426,-9.83446095784503
5425,-10.7032938639323
5424,-11.8415346781413
5423,-9.64116897583006
5422,-10.9416501363118
5421,-7.93466669718422
5420,-13.7043276468913
5419,-14.534459177653
5418,-12.0582679748535
5417,-12.8942512512207
5416,-12.8995981852213
5415,-11.2635698954264
5414,-10.0722793579101
5413,-12.0639264424642
5412,-9.1601369222005
5411,-8.76672465006508
5410,-10.9033823649088
5409,-11.6499122619629
5408,-7.31413497924802
5407,-9.91917648315427
5406,-9.45979792277016
5405,-10.3913037618001
5404,-10.7562418619791
5403,-12.4480346679687
5402,-10.4953534444173
5401,-11.0891644795735
5400,-9.22331848144529
5399,-11.6317949930827
5398,-11.2633397420247
5397,-13.9559399922689
5396,-12.3829610188802
5395,-9.75329945882159
5394,-12.2542709350586
5393,-13.0793136596679
5392,-14.0958045959472
5391,-12.209944152832
5390,-7.26796951293943
5389,-13.3529520670573
5388,-12.8947751363118
5387,-11.2413174947103
5386,-12.2671480814616
5385,-11.9743141174316
5384,-16.0815045674642
5383,-11.8876988728841
5382,-14.399324798584
5381,-9.46023788452146
5380,-11.4469907124837
5379,-9.82343775431313
5378,-9.16357396443683
5377,-10.0826769510905
5376,-11.1807006835937
5375,-11.994721476237
5374,-9.84437408447263
