"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
1640,-6.10816930135089
1639,-3.35067342122394
1638,-4.8606018066406
1637,-4.26496480305987
1636,-5.24250513712563
1635,-3.9293134053548
1634,-3.33036397298175
1633,-3.01503092447914
1632,-3.83619664510089
1631,-4.94423650105792
1630,-4.1358080546061
1629,-6.13983383178709
1628,-3.66605351765948
1627,-4.29298248291013
1626,-4.40275421142576
1625,-3.54288838704425
1624,-3.90146357218422
1623,-4.11462631225584
1622,-3.44984410603839
1621,-1.63488998413084
1620,-3.15671768188474
1619,-4.93695678710935
1618,-5.61006774902341
1617,-3.45290476481118
1616,-3.59422149658201
1615,-3.23508936564125
1614,-5.14175771077472
1613,-2.47137425740558
1612,-6.3469299316406
1611,-2.61751403808591
1610,-1.95647023518878
1609,-2.37967402140297
1608,-3.11895472208657
1607,-4.7002243041992
1606,-3.66083755493162
1605,-3.04742533365883
1604,-3.06726175944008
1603,-2.52201436360675
1602,-4.35328267415362
1601,-4.15141143798826
1600,-4.5276791890462
1599,-5.04912541707354
1598,-5.99310150146482
1597,-2.94166030883787
1596,-3.61127573649086
1595,-3.93060150146482
1594,-5.72261530558266
1593,-2.17534230550128
1592,-4.80261967976886
1591,-2.2662643432617
1590,-3.70326970418292
1589,-2.55733718872068
1588,-2.36434148152667
1587,-2.18857421874998
1586,-3.84180552164711
1585,-4.84513320922849
1584,-3.96775919596352
1583,-5.36932729085284
1582,-3.72503636678058
1581,-5.66198959350584
1580,-2.71786219278969
1579,-2.43451156616209
1578,-2.4945981343587
1577,-5.2463668823242
1576,-2.97209396362302
1575,-4.75558319091795
1574,-4.45773925781248
1573,-6.10983123779295
1572,-2.91230875651039
1571,-3.39141438802081
1570,-5.46108601888019
1569,-2.35746612548826
1568,-4.99529113769529
1567,-3.62774378458657
1566,-6.72059351603188
1565,-3.49742228190102
1564,-6.02916819254555
1563,-3.93526178995766
1562,-2.45004119873045
1561,-3.47901763916013
1560,-5.32521158854164
1559,-4.48691279093422
1558,-3.80355555216469
1557,-4.26449050903318
1556,-3.50834630330401
1555,-3.62817611694334
1554,-4.44111226399737
1553,-3.92730687459308
1552,-4.14184163411456
1551,-2.20108006795245
1550,-3.88877080281573
1549,-3.9840148925781
1548,-3.3342091878255
1547,-5.35910263061521
1546,-3.58874613444008
1545,-5.00016377766925
1544,-3.13991902669269
1543,-4.88574447631834
1542,-4.63240915934243
1541,-3.96521860758461
1540,-3.22157262166339
1539,-3.01153157552081
1538,-5.59222640991209
1537,-4.25160064697263
1536,-2.68397242228188
1535,-4.62281901041664
1534,-3.3990768432617
1533,-4.05797042846677
1532,-3.76369450887042
1531,-5.23889261881508
1530,-3.3162050882975
1529,-3.78893127441404
1528,-4.43607177734373
1527,-4.28225428263344
1526,-3.29182027180987
1525,-3.84847488403318
1524,-5.52092081705727
1523,-4.64755732218422
1522,-2.22587560017901
1521,-5.20504099527993
1520,-2.78640085856118
1519,-4.01793772379555
1518,-4.33800989786782
1517,-5.84051615397133
1516,-2.63121261596677
1515,-4.73972167968748
1514,-3.18229522705076
1513,-4.97384109497068
1512,-2.07938105265297
1511,-4.45523300170896
1510,-4.29882278442381
1509,-4.76481602986651
1508,-3.66627858479815
1507,-4.34665273030597
1506,-3.12418467203774
1505,-4.86824264526365
1504,-2.9490175882975
1503,-3.68323618570961
1502,-5.91950836181638
1501,-5.7597462972005
1500,-5.32519887288409
1499,-3.31642125447589
1498,-3.22704035441078
1497,-2.61333948771157
1496,-2.84445673624672
1495,-4.12890599568683
1494,-3.95203501383461
1493,-3.61519978841144
1492,-3.92742131551105
1491,-3.90486882527667
1490,-4.16760101318357
1489,-5.65877253214516
1488,-2.81129557291664
1487,-3.68514607747394
1486,-3.62535451253253
1485,-2.53421503702797
1484,-4.36424102783201
1483,-4.13050053914386
1482,-3.68578058878578
1481,-4.71407038370766
1480,-2.66106770833331
1479,-3.17044677734373
1478,-3.64940363566078
1477,-3.69956181844073
1476,-3.94406483968097
1475,-2.82547353108722
1474,-3.2831723531087
1473,-4.70158869425453
1472,-5.59161478678383
1471,-4.91756286621091
1470,-2.53766988118487
1469,-3.23720906575519
1468,-4.94686482747394
1467,-5.2627497355143
1466,-3.36381632486977
1465,-4.17490361531573
