"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
11018,-21.2459078470866
11017,-21.2488731384277
11016,-22.3796371459961
11015,-20.6253761291504
11014,-19.0612510681152
11013,-19.8586143493652
11012,-20.2086140950521
11011,-20.1920837402344
11010,-20.0572736104329
11009,-20.0192588806152
11008,-21.0518160502116
11007,-20.8260673522949
11006,-19.6320404052734
11005,-21.2986002604166
11004,-20.5438789367676
11003,-20.5951128641764
11002,-19.9208422342936
11001,-19.7530743916829
11000,-19.9021057128906
10999,-22.4194091796875
10998,-22.4833778381347
10997,-21.8572639465332
10996,-21.2197377522786
10995,-22.3226086934407
10994,-20.5525382995605
10993,-20.2200429280599
10992,-20.2021952311198
10991,-20.3600321451823
10990,-20.462198638916
10989,-19.7230781555176
10988,-21.3461504618327
10987,-21.1406450907389
10986,-19.8064648946126
10985,-20.564368947347
10984,-18.0075083414713
10983,-18.5540285746256
10982,-21.4008290608724
10981,-18.6420641581217
10980,-19.949149831136
10979,-20.3597434997558
10978,-20.9004971822103
10977,-21.2713493347168
10976,-21.3429702758789
10975,-20.6032648722331
10974,-20.7392626444498
10973,-17.2487269083659
10972,-20.4333735148112
10971,-20.7275502522786
10970,-21.7426030476888
10969,-19.954012298584
10968,-21.5084314982096
10967,-20.260418955485
10966,-21.7526026407877
10965,-19.4924542744954
10964,-18.9563201904297
10963,-18.7500213623047
10962,-18.936745707194
10961,-19.2353169759114
10960,-18.9761947631836
10959,-19.7417421976725
10958,-19.61630859375
10957,-20.2811264038086
10956,-21.8527804056803
10955,-21.4494995117187
10954,-21.9848871866862
10953,-19.450858815511
10952,-19.4005849202474
10951,-19.6416801452636
10950,-20.3830436706543
10949,-20.9968589782715
10948,-20.3854100545247
10947,-20.3770634969075
10946,-21.3932276407877
10945,-21.35068359375
10944,-21.216296895345
10943,-20.5082661946614
10942,-19.6891095479329
10941,-19.5041628519694
10940,-19.2819224039713
10939,-20.4827089945475
10938,-20.5870231628418
10937,-21.0222877502441
10936,-21.6835032145182
10935,-20.1319043477376
10934,-20.3231096903483
10933,-20.292775217692
10932,-18.5779797871907
10931,-21.3147300720215
10930,-21.0770388285319
10929,-20.9185203552246
10928,-20.5512336730957
10927,-21.6317110697428
10926,-20.903189086914
10925,-20.7855387369791
10924,-19.752917989095
10923,-20.6904167175293
10922,-19.9722897847493
10921,-19.8538485209147
10920,-19.4948448181152
10919,-20.038188680013
10918,-20.0082127888997
10917,-19.8160817464192
10916,-20.3774068196614
10915,-21.7779627482096
10914,-21.4853335062663
10913,-23.1226600646972
10912,-20.5872456868489
10911,-21.247053527832
10910,-21.3647750854492
10909,-20.808140818278
10908,-19.9901692708333
10907,-22.6754542032877
10906,-18.9002199808756
10905,-19.7010838826497
10904,-20.842153930664
10903,-19.4867830912272
10902,-21.0271985371907
10901,-20.5908632914225
10900,-20.9820503234863
10899,-21.0863975524902
10898,-18.8813677469889
10897,-19.2035596211751
10896,-19.2802922566732
10895,-19.8949544270833
10894,-21.3044965108235
10893,-21.1669156392415
10892,-20.3034525553385
10891,-20.5917889912923
10890,-19.4428721110026
10889,-20.3152603149414
10888,-20.6215499877929
10887,-20.4822881062825
10886,-18.4638097127278
10885,-19.8690818786621
10884,-19.8066149393717
10883,-22.0082776387532
10882,-21.6859471638997
10881,-20.4371411641439
