"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
1393,-31.945405069987
1392,-22.7227793375651
1391,-15.7947652180989
1390,-21.0328379313151
1389,-30.5182556152344
1388,-26.3024251302083
1387,-30.0392923990885
1386,-29.3798431396484
1385,-21.1011108398437
1384,-27.8128824869791
1383,-30.817241414388
1382,-32.2895823160807
1381,-28.9054423014323
1380,-29.7075663248698
1379,-39.2341979980469
1378,-28.6794392903646
1377,-20.7351236979166
1376,-24.0950378417969
1375,-23.0804606119791
1374,-28.3673563639323
1373,-28.7238677978515
1372,-30.9203552246094
1371,-34.1652689615885
1370,-23.7307037353515
1369,-30.6978973388672
1368,-26.5293741861979
1367,-28.5808319091797
1366,-33.1892354329427
1365,-33.2064829508463
1364,-24.1853546142578
1363,-31.1452494303385
1362,-36.1043762207031
1361,-27.1266540527344
1360,-28.1952270507812
1359,-23.018657430013
1358,-30.175639851888
1357,-32.8232025146484
1356,-31.7101348876953
1355,-30.4665791829427
1354,-27.8268137613932
1353,-32.1482198079427
1352,-29.3365895589192
1351,-28.727646891276
1350,-23.8951171875
1349,-23.5056874593099
1348,-20.5160786946614
1347,-25.9393931070963
1346,-28.7142293294271
1345,-25.2687998453776
1344,-29.6065175374349
1343,-31.3093017578125
1342,-25.3088592529297
1341,-21.4114339192708
1340,-29.5500600179036
1339,-29.798188273112
1338,-20.4060628255208
1337,-26.8738413492838
1336,-35.0263783772786
1335,-24.4828196207682
1334,-27.3276733398437
1333,-29.7280944824219
1332,-25.315278116862
1331,-22.2643341064453
1330,-28.4756022135416
1329,-31.4141042073567
1328,-28.0799825032552
1327,-26.7575897216797
1326,-30.3296315511067
1325,-33.3161020914713
1324,-30.3744059244791
1323,-22.7682301839192
1322,-33.47421875
1321,-23.1269287109375
1320,-28.4443572998047
1319,-23.9291951497396
1318,-27.5589253743489
1317,-26.9819396972656
1316,-28.9690816243489
1315,-24.825043741862
1314,-33.4908203125
1313,-22.0505279541015
1312,-30.3868520100911
1311,-32.1321268717448
1310,-33.548920694987
1309,-32.4354512532552
1308,-29.669526163737
1307,-30.0012268066406
1306,-33.4677947998047
1305,-29.4812683105469
1304,-32.5163736979166
1303,-30.8411926269531
1302,-20.6539571126302
1301,-30.9558420817057
1300,-29.6020874023437
1299,-28.1671407063802
1298,-29.1353413899739
1297,-24.5107177734375
1296,-25.3556884765625
1295,-30.2873087565104
1294,-18.5533966064453
1293,-31.5785074869791
1292,-35.3955952962239
1291,-30.5997629801432
1290,-26.76181640625
1289,-25.6018330891927
1288,-28.5957194010416
1287,-28.9625508626302
1286,-23.186127726237
1285,-27.277436319987
1284,-28.7746643066406
1283,-29.0161244710286
1282,-30.8971110026041
1281,-24.8887186686198
1280,-34.5341959635416
1279,-22.6471771240234
1278,-23.0216939290364
1277,-29.274267578125
1276,-24.7118642171224
1275,-28.1342936197916
1274,-25.0161397298177
1273,-26.8506327311198
