"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
12076,-5.90644938151039
12075,-3.45359903971352
12074,-6.12394816080727
12073,-4.64570719401039
12072,-4.85359293619789
12071,-4.4544738769531
12070,-6.12175089518227
12069,-4.41674397786456
12068,-4.47969156901039
12067,-4.35052083333331
12066,-5.76104329427081
12065,-4.75303751627602
12064,-5.19234822591144
12063,-5.94853312174477
12062,-5.82736816406248
12061,-7.04306640624998
12060,-5.30635172526039
12059,-4.94862467447914
12058,-6.97104492187498
12057,-4.57833455403644
12056,-5.29464314778644
12055,-5.49090169270831
12054,-5.95320231119789
12053,-7.05091959635414
12052,-5.29255777994789
12051,-7.14926757812498
12050,-5.63673502604164
12049,-5.2785705566406
12048,-4.34896443684894
12047,-5.12966512044269
12046,-6.05718587239581
12045,-5.61341959635414
12044,-5.70746459960935
12043,-4.70991617838539
12042,-4.52815348307289
12041,-4.05779622395831
12040,-6.03547770182289
12039,-4.20509440104164
12038,-5.34914754231769
12037,-5.0358947753906
12036,-4.75475667317706
12035,-5.39611409505206
12034,-4.12324625651039
12033,-5.02369791666664
12032,-4.85063273111977
12031,-5.40715128580727
12030,-5.90134277343748
12029,-4.81392008463539
12028,-6.68194173177081
12027,-4.85119222005206
12026,-4.47101440429685
12025,-5.59218953450519
12024,-5.95823771158852
12023,-5.67799479166664
12022,-4.57926025390623
12021,-5.3255676269531
12020,-5.91632690429685
12019,-4.31412353515623
12018,-5.00653686523435
12017,-5.59762166341144
12016,-5.95675252278644
12015,-4.84442749023435
12014,-4.9829162597656
12013,-6.32076619466144
12012,-5.70634562174477
12011,-4.66198323567706
12010,-6.34182332356769
12009,-4.64675496419269
12008,-5.17671305338539
12007,-5.0749572753906
12006,-4.8440002441406
12005,-5.94428100585935
12004,-4.54835611979164
12003,-5.8085998535156
12002,-5.64456787109373
12001,-7.09622802734373
12000,-4.97941691080727
11999,-2.76351521809894
11998,-2.16115926106769
11997,-2.0228332519531
11996,-2.4477600097656
11995,-4.03016764322914
11994,-4.6075500488281
11993,-3.87263590494789
11992,-4.51336263020831
11991,-4.40256347656248
11990,-1.72287597656248
11989,-2.98311971028644
11988,-4.40469970703123
11987,-2.25108439127602
11986,-3.30560913085935
