"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
11160,-10.0288146972656
11159,-9.89530029296873
11158,-7.52831624348956
11157,-7.90695800781248
11156,-6.58096923828123
11155,-9.56048177083331
11154,-8.77174479166664
11153,-9.0715393066406
11152,-8.91955159505206
11151,-8.25091145833331
11150,-9.28629150390623
11149,-9.26878458658852
11148,-8.14284871419269
11147,-9.19331461588539
11146,-8.22935587565102
11145,-9.70525716145831
11144,-9.19162597656248
11143,-8.53331095377602
11142,-9.50727945963539
11141,-7.72543945312498
11140,-7.55148925781248
11139,-7.45246988932289
11138,-7.62712198893227
11137,-7.21206258138019
11136,-7.70519612630206
11135,-9.01652628580727
11134,-9.06820271809894
11133,-9.74161376953123
11132,-7.34231160481769
11131,-9.92100626627602
11130,-8.95773925781248
11129,-8.2620910644531
11128,-7.64016316731769
11127,-8.16482137044269
11126,-7.66544189453123
11125,-8.74352620442706
11124,-7.72995605468748
11123,-8.76339314778644
11122,-8.41522827148435
11121,-9.03518269856769
11120,-8.92561442057289
11119,-8.5918029785156
11118,-8.37185262044269
11117,-9.42368164062498
11116,-8.61970621744789
11115,-8.5648254394531
11114,-8.40483194986977
11113,-9.19405721028644
11112,-8.29271036783852
11111,-10.2861287434896
11110,-8.30804036458331
11109,-9.78905843098956
11108,-7.35586140950519
11107,-6.26705525716144
11106,-8.18779093424477
11105,-7.18864542643227
11104,-8.85006306966144
11103,-8.41355997721352
11102,-9.22097371419269
11101,-8.2786926269531
11100,-9.27892659505206
11099,-8.82028808593748
11098,-10.9259704589844
11097,-7.73937581380206
11096,-7.61239217122394
11095,-6.93881835937498
11094,-8.9465393066406
11093,-8.5929016113281
11092,-8.13600260416664
11091,-9.26064656575519
11090,-10.0258138020833
11089,-9.05429687499998
11088,-8.43159586588539
11087,-8.6311096191406
11086,-8.84555664062498
11085,-7.70881754557289
11084,-8.53364664713539
11083,-9.00227457682289
11082,-9.76989339192706
11081,-7.27993367513019
11080,-10.7528442382812
11079,-10.0446634928385
11078,-9.74430948893227
11077,-8.14909464518227
11076,-8.91417032877602
11075,-7.50394287109373
11074,-8.21840006510414
11073,-7.89232991536456
11072,-8.09868977864581
11071,-9.30793863932289
11070,-8.84484456380206
11069,-10.1117919921875
11068,-10.8927469889323
11067,-8.80502929687498
11066,-9.30325927734373
11065,-7.57265828450519
11064,-8.7379211425781
11063,-8.57549641927081
11062,-7.87522989908852
11061,-9.78176472981769
11060,-8.62860717773435
11059,-10.0488240559896
11058,-9.93528849283852
11057,-8.61180216471352
11056,-9.37514851888019
11055,-10.1328694661458
11054,-6.88469034830727
11053,-7.77260945638019
11052,-9.1466125488281
11051,-8.28968912760414
11050,-8.91253255208331
11049,-9.30812174479164
11048,-9.29707438151039
11047,-9.09624837239581
11046,-9.07355346679685
11045,-8.8779357910156
11044,-9.06161092122394
11043,-7.3831848144531
11042,-6.86581013997394
11041,-9.11604410807289
11040,-9.92056884765623
11039,-9.04826456705727
11038,-9.70016072591144
11037,-9.15153605143227
11036,-8.82735799153644
11035,-9.07964680989581
11034,-8.12022501627602
11033,-7.28700358072914
11032,-7.87246297200519
11031,-8.63746744791664
11030,-9.5109924316406
11029,-9.55308634440102
11028,-9.01564127604164
11027,-8.03123575846352
11026,-9.30223185221352
11025,-8.39012247721352
11024,-7.20434163411456
11023,-8.60831298828123
11022,-9.04806111653644
11021,-9.96177775065102
11020,-9.02128702799477
11019,-9.7336486816406
11018,-8.37845458984373
11017,-8.27777709960935
11016,-8.88145548502602
11015,-7.99140014648435
11014,-8.49221394856769
11013,-8.36781412760414
11012,-10.2929951985677
11011,-8.96669108072914
11010,-8.1605285644531
11009,-8.5693420410156
11008,-9.80565999348956
11007,-7.97660929361977
11006,-8.89084472656248
11005,-9.12825113932289
11004,-8.56462198893227
11003,-8.21690470377602
11002,-9.03999430338539
11001,-8.92434285481769
11000,-8.07139689127602
10999,-7.68617350260414
10998,-8.88055013020831
10997,-8.51321004231769
10996,-9.85251464843748
10995,-9.30775553385414
10994,-10.166845703125
10993,-8.57620849609373
10992,-9.34524129231769
10991,-8.00701497395831
10990,-8.41586914062498
10989,-9.01149088541664
10988,-10.4382385253906
10987,-8.80150960286456
10986,-7.81591389973956
10985,-9.32939249674477
10984,-7.01103312174477
10983,-8.03911946614581
10982,-8.53800048828123
10981,-8.48605957031248
10980,-9.66192220052081
10979,-8.38727416992185
10978,-7.55264892578123
10977,-10.2067932128906
10976,-9.36596272786456
10975,-9.09343058268227
10974,-8.81511027018227
10973,-8.84330851236977
10972,-7.66287841796873
10971,-7.91346842447914
10970,-8.99127807617185
10969,-7.90031534830727
10968,-8.45913289388019
10967,-9.62712198893227
10966,-8.75369873046873
10965,-8.31951497395831
10964,-8.9465393066406
10963,-7.8121398925781
10962,-7.99556070963539
10961,-7.8305725097656
10960,-9.05167236328123
10959,-8.49012858072914
10958,-8.14886067708331
10957,-9.00456339518227
10956,-8.9658264160156
10955,-9.63924763997394
10954,-9.18760782877602
10953,-9.58654378255206
10952,-8.60090738932289
10951,-8.23332316080727
10950,-9.07783610026039
10949,-9.04165242513019
10948,-9.12119140624998
10947,-9.17686564127602
10946,-9.95080159505206
10945,-8.56919962565102
10944,-8.38096720377602
10943,-8.8663391113281
10942,-7.8612121582031
10941,-7.9525207519531
10940,-9.36107991536456
10939,-8.31662597656248
10938,-8.56298421223956
10937,-9.1395324707031
10936,-9.15874837239581
10935,-8.53026936848956
10934,-8.56511027018227
10933,-9.29015706380206
10932,-8.88830159505206
10931,-8.68366088867185
10930,-8.65324503580727
10929,-9.09261678059894
10928,-8.92862548828123
10927,-9.44172770182289
10926,-7.51499023437498
10925,-8.22973225911456
10924,-7.55909830729164
10923,-10.2807169596354
10922,-8.77594604492185
10921,-8.83186442057289
10920,-10.1560017903646
10919,-8.38934936523435
10918,-8.21194051106769
10917,-7.44199218749998
10916,-8.24535725911456
10915,-9.76347452799477
10914,-7.35052083333331
10913,-9.76162312825519
10912,-9.15096638997394
10911,-9.0820373535156
