"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
11777,-17.3645334879557
11776,-7.84849650065102
11775,-13.8350840250651
11774,-18.8786376953125
11773,-23.8917551676432
11772,-21.2577931722005
11771,-17.8400634765625
11770,-18.4725708007812
11769,-16.455679321289
11768,-17.2982594807942
11767,-11.2853658040364
11766,-13.4924072265625
11765,-8.89373372395831
11764,-14.4683797200521
11763,-15.2627319335937
11762,-13.9367126464844
11761,-5.54070638020831
11760,-13.0180725097656
11759,-9.20062866210935
11758,-14.7375295003255
11757,-17.1378845214844
11756,-22.7833262125651
11755,-19.8485066731771
11754,-23.4768381754557
11753,-11.7743489583333
11752,-13.6402852376302
11751,-15.6091064453125
11750,-14.2284352620442
11749,-9.41811726888019
11748,-11.4998738606771
11747,-5.24798177083331
11746,-13.8796244303385
11745,-3.99528605143227
11744,-12.3757486979166
11743,-10.4009562174479
11742,-16.1466328938802
11741,-18.0109924316406
11740,-16.3204508463541
11739,-6.7329162597656
11738,-12.2977457682291
11737,-7.30211995442706
11736,-4.90239054361977
11735,-11.6185262044271
11734,-13.1454121907552
11733,-19.3632975260416
11732,-19.7082682291666
11731,-13.0107381184896
11730,-19.0982676188151
11729,-11.3009501139323
11728,-12.5925659179687
11727,-12.3986063639323
11726,-7.32998250325519
11725,-7.89985758463539
11724,-16.6755584716797
11723,-11.1862548828125
11722,-15.1468617757161
11721,-17.7590647379557
11720,-13.6061767578125
11719,-14.8540913899739
11718,-11.7143920898437
11717,-15.5050516764323
11716,-4.8759826660156
11715,-14.9144348144531
11714,-14.4987141927083
11713,-16.331645711263
11712,-21.9155181884765
11711,-16.8816538492838
11710,-21.0002705891927
11709,-25.0579945882161
11708,-17.0979573567708
11707,-15.6481028238932
11706,-11.2624216715495
11705,-5.25462443033852
11704,-9.21262207031248
11703,-5.94307047526039
11702,-14.3544677734375
11701,-9.80807088216144
11700,-20.9768534342448
11699,-18.8229329427083
11698,-13.1532145182291
11697,-15.0177419026692
11696,-18.1112070719401
11695,-17.8209747314453
11694,-15.5075846354166
11693,-11.061387125651
11692,-16.7660430908203
11691,-15.7574066162109
11690,-16.6419637044271
11689,-15.6294158935547
11688,-12.1619934082031
11687,-10.2627115885416
11686,-11.7855743408203
11685,-12.7661702473958
11684,-17.6118937174479
11683,-16.7154551188151
11682,-26.239838663737
11681,-20.7156483968099
11680,-20.8712982177734
11679,-18.9674845377604
11678,-17.652436319987
11677,-20.035264078776
11676,-16.3149424235026
11675,-17.7378143310547
11674,-15.7560282389323
11673,-18.7030802408854
11672,-16.8595794677734
11671,-11.5929321289062
11670,-18.9074768066406
11669,-20.6565002441406
11668,-23.9837961832682
11667,-19.6577463785807
11666,-20.071635945638
