"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
15511,-8.78539632161456
15510,-10.0756388346354
15509,-10.1365697224935
15508,-8.88620605468748
15507,-8.70683644612628
15506,-8.9968805948893
15505,-9.203716023763
15504,-7.7522516886393
15503,-8.07169952392576
15502,-9.76044820149737
15501,-8.59518534342446
15500,-10.6802556355794
15499,-9.61845753987628
15498,-10.4789845784505
15497,-7.8794489542643
15496,-10.2132171630859
15495,-10.7174184163411
15494,-9.27392679850258
15493,-8.98617909749347
15492,-8.42254994710284
15491,-9.02086232503253
15490,-9.89814860026039
15489,-9.77228139241534
15488,-8.13691558837888
15487,-9.65366210937498
15486,-9.13971811930336
15485,-10.0558430989583
15484,-9.71496683756508
15483,-9.11725463867185
15482,-10.2746185302734
15481,-8.82898050944008
15480,-7.87896321614581
15479,-8.3828186035156
15478,-8.75371398925779
15477,-9.18885904947914
15476,-9.69310353597003
15475,-9.89712117513019
15474,-8.10563761393227
15473,-8.16613362630206
15472,-9.81249338785805
15471,-8.12821044921873
15470,-9.00355631510414
15469,-8.59830830891925
15468,-8.56231536865232
15467,-9.42320353190102
15466,-7.90131734212237
15465,-9.03344065348305
15464,-11.064805094401
15463,-9.7359196980794
15462,-8.99877522786456
15461,-11.3024887084961
15460,-8.36755218505857
15459,-9.90052897135414
15458,-7.66722971598305
15457,-8.99569295247394
15456,-9.09011433919269
15455,-9.15799051920571
15454,-8.65601450602211
15453,-9.47684071858722
15452,-9.20428314208982
15451,-9.28007100423175
15450,-9.34994862874347
15449,-8.12689056396482
15448,-9.97165018717446
15447,-9.16071675618487
15446,-8.62616322835284
15445,-9.29223734537758
15444,-8.85493570963539
15443,-9.61446482340492
15442,-9.30430704752602
15441,-10.0002934773763
15440,-8.98261617024737
15439,-9.56417694091795
15438,-8.25799916585284
15437,-8.24715779622394
15436,-8.67280171712237
15435,-9.13248291015623
15434,-9.27715148925779
15433,-8.0547673543294
15432,-11.0026077270508
15431,-11.1593739827474
15430,-9.49455362955727
15429,-9.29713287353513
15428,-9.83051656087237
15427,-8.93983306884763
15426,-10.396576944987
15425,-9.05833791097003
15424,-10.2351262410482
15423,-8.59083150227862
15422,-8.93887685139972
15421,-10.5300760904948
15420,-7.9307439168294
15419,-8.32580668131508
15418,-10.0775080362955
15417,-8.82054239908852
15416,-9.21297810872394
15415,-8.29647928873696
15414,-10.4737787882487
15413,-10.5722869873047
15412,-8.28211568196612
15411,-9.15525665283201
15410,-7.98114369710284
15409,-8.33524424235024
15408,-8.29754231770831
15407,-8.20927022298175
15406,-8.28408915201821
15405,-9.23127848307289
15404,-10.2512344360351
15403,-7.96869506835935
15402,-10.4258534749349
15401,-9.24731547037758
15400,-8.81800181070961
15399,-8.49722391764321
15398,-9.41667531331378
15397,-9.30108998616534
15396,-9.83506113688149
15395,-8.3551086425781
15394,-9.10588429768878
