"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
19300,-0.617590332031227
19299,-3.21113688151039
19298,-2.24479777018227
19297,-2.0556701660156
19296,-3.28827514648435
19295,-2.04723714192706
19294,-2.12651163736977
19293,-3.07505900065102
19292,-1.9340881347656
19291,-1.7475646972656
19290,-1.79832560221352
19289,-2.16020304361977
19288,-1.40548299153644
19287,-1.5712951660156
19286,-1.12246297200519
19285,-0.682745361328102
19284,-1.98491007486977
19283,-2.5623840332031
19282,-2.49534708658852
19281,-1.89301147460935
19280,-2.58793741861977
19279,-1.98234659830727
19278,-2.20243937174477
19277,-2.14593098958331
19276,-2.04995320638019
19275,-1.49446207682289
19274,-2.28725789388019
19273,-1.73919270833331
19272,-2.25899861653644
19271,-2.23915201822914
19270,-2.21945800781248
19269,-1.95133056640623
19268,-1.06309611002602
19267,-1.46730143229164
19266,-1.15432332356769
19265,-2.02024943033852
19264,-1.05690104166664
19263,-0.930863444010394
19262,-2.8493713378906
19261,-0.990026855468727
19260,-2.04125569661456
19259,-1.75270182291664
19258,-1.50988362630206
19257,-1.39803670247394
19256,-1.99875488281248
19255,-2.88570760091144
19254,-1.46112670898435
19253,-1.34796752929685
19252,-1.8143371582031
19251,-0.616868082682269
19250,-1.41644897460935
19249,-2.45754597981769
19248,-1.09886271158852
19247,-2.70293782552081
19246,-1.44846191406248
19245,-1.92440388997394
19244,-1.71935628255206
19243,-3.08288167317706
19242,-1.73128865559894
19241,-1.00590616861977
19240,-1.83794759114581
19239,-2.40913492838539
19238,-2.14147542317706
19237,-2.35566813151039
19236,-1.42681477864581
19235,-2.90771077473956
19234,-2.07523193359373
19233,-2.27431844075519
19232,-1.19447428385414
19231,-1.61062215169269
19230,-1.5727600097656
19229,-1.93722127278644
19228,-1.37645060221352
19227,-0.903723144531227
19226,-1.29747111002602
19225,-1.24399414062498
19224,-2.71720987955727
19223,-2.99946695963539
19222,-1.75059611002602
19221,-2.72540893554685
19220,-1.94744466145831
19219,-2.46504313151039
19218,-2.24554036458331
19217,-2.20859374999998
19216,-2.51837768554685
19215,-2.65476074218748
19214,-2.75833740234373
19213,-2.77803141276039
19212,-2.25170491536456
19211,-1.36409098307289
19210,-1.57036946614581
19209,-2.41097615559894
19208,-2.12161865234373
19207,-1.95780029296873
19206,-1.97994588216144
19205,-2.19735310872394
19204,-2.72890828450519
19203,-2.9072326660156
19202,-2.35725504557289
19201,-2.20804443359373
19200,-0.401413981119769
19199,-2.16231892903644
19198,-0.903855387369769
19197,-1.45574544270831
19196,-1.76117553710935
19195,-1.62159830729164
19194,-2.09467163085935
19193,-2.24921264648435
19192,-0.852301025390602
19191,-4.34517008463539
19190,-2.36201578776039
19189,-1.54128621419269
19188,-2.14520874023435
19187,-2.39862670898435
19186,-2.79682006835935
19185,-2.37444661458331
19184,-1.3353332519531
19183,-2.25629272460935
19182,-2.44289754231769
