"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
3881,-14.1568906148275
3880,-16.6771479288737
3879,-15.0097819010416
3878,-15.4172704060872
3877,-18.096772257487
3876,-16.7205706278483
3875,-20.029898071289
3874,-19.1730369567871
3873,-15.6785466512044
3872,-18.5415061950683
3871,-14.3376843770345
3870,-13.1150166829427
3869,-16.0838035583496
3868,-12.1253163655599
3867,-15.6459322611491
3866,-17.284407043457
3865,-18.8847857157389
3864,-18.4620015462239
3863,-19.3630076090495
3862,-19.9263214111328
3861,-19.3803886413574
3860,-20.0294326782226
3859,-21.7127212524414
3858,-22.9049845377604
3857,-22.0123135884603
3856,-17.5974182128906
3855,-16.4282694498698
3854,-14.3616889953613
3853,-14.6696011861165
3852,-16.0014442443847
3851,-15.4296554565429
3850,-15.6118899027506
3849,-16.2240903218587
3848,-16.4877469380696
3847,-17.2163859049479
3846,-22.5364618937174
3845,-20.3085909525553
3844,-20.6251434326172
3843,-20.379855855306
3842,-21.698459370931
3841,-19.960422261556
3840,-19.0014925638834
3839,-16.0106160481771
3838,-13.3737256368001
3837,-14.0814320882161
3836,-13.7056462605794
3835,-14.1829310099284
3834,-15.0679102579752
3833,-14.241251373291
3832,-15.1627283732096
3831,-20.7384132385254
3830,-19.6361056009928
3829,-22.2481178283691
3828,-21.5990000406901
3827,-23.1935689290364
3826,-20.9325940450032
3825,-19.407448832194
3824,-18.5999015808105
3823,-18.1452189127604
3822,-13.241204325358
3821,-16.543445332845
3820,-15.1603708902995
3819,-17.3336217244466
3818,-17.6910893758138
3817,-21.2980534871419
3816,-19.9586725870768
3815,-21.5728210449219
3814,-22.6622083028157
3813,-21.2412094116211
3812,-19.6720756530761
3811,-21.001682027181
3810,-15.9164464314778
3809,-14.0406339009603
3808,-16.9225563049316
3807,-15.0636835734049
3806,-18.9632921854655
3805,-19.0395581563314
3804,-21.54337793986
3803,-21.9428161621094
3802,-23.8836018880208
3801,-21.0086985270182
3800,-17.9343424479166
3799,-16.7271458943685
3798,-14.5990814208984
3797,-14.4827395121256
3796,-12.970816040039
3795,-16.6189839680989
3794,-15.7517990112304
3793,-15.7001403808594
3792,-16.7418896993001
3791,-18.624983215332
3790,-19.0242129007975
3789,-18.6169507344564
3788,-19.3020830790202
3787,-16.2054122924804
3786,-16.263114674886
3785,-19.2875147501627
3784,-18.2309949239095
3783,-18.7819020589192
3782,-17.0074918111165
3781,-18.3393692016601
3780,-17.414045715332
3779,-14.3176190694173
3778,-16.4981903076172
3777,-16.6731666564941
3776,-16.6780507405599
3775,-17.3792022705078
3774,-17.1900047302246
3773,-19.0635258992513
3772,-18.9170084635416
3771,-17.3778658548991
3770,-17.9235977172851
3769,-13.8075622558594
3768,-15.1493896484375
3767,-14.9794334411621
3766,-14.5318346659342
3765,-12.3715410868327
3764,-14.2084386189778
3763,-14.8612261454264
3762,-14.3476890563965
3761,-14.0725514729817
3760,-12.9139058430989
3759,-13.1286847432454
3758,-17.0827443440755
3757,-16.1746200561523
3756,-18.8500503540039
3755,-17.4779609680176
3754,-15.6347373962402
3753,-15.6112159729004
3752,-17.2596204121907
3751,-18.5313311258952
3750,-18.9021718343099
3749,-18.7824119567871
3748,-18.4323232014974
3747,-16.0667900085449
3746,-15.6552375793457
