"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
3233,1.01570027669273
3232,0.520420328776064
3231,-0.737849934895811
3230,-1.19491170247394
3229,-0.539078776041644
3228,-0.896134440104144
3227,-1.47788085937498
3226,-0.473028564453102
3225,0.454075113932314
3224,-0.0419067382812273
3223,1.27150878906252
3222,2.01503906250002
3221,1.76385904947919
3220,1.20085042317711
3219,1.66573486328127
3218,1.00555826822919
3217,0.517297363281273
3216,0.308119710286481
3215,-0.714076741536436
3214,-0.395330810546852
3213,-0.682999674479144
3212,-3.27019856770831
3211,-4.6103576660156
3210,-1.21302897135414
3209,-2.31010538736977
3208,-0.981756591796852
3207,0.988010660807314
3206,0.205102539062523
3205,0.429966227213564
3204,-0.321386718749977
3203,0.623803710937523
3202,-1.26357625325519
3201,-1.10146687825519
3200,0.175917561848981
3199,-1.65476074218748
3198,-0.815730794270811
3197,0.716363525390648
3196,0.284661865234398
3195,1.80090738932294
3194,1.70240681966148
3193,0.980360921223981
3192,0.694228108723981
3191,0.699273681640648
3190,-0.423986816406227
3189,-0.116735839843727
3188,-1.65859578450519
3187,-1.56628011067706
3186,-4.0980285644531
3185,-4.00701497395831
3184,-3.42510579427081
3183,-8.22820638020831
3182,-3.11869913736977
3181,-0.227372233072894
3180,1.75191650390627
3179,1.78232218424481
3178,1.09488321940106
3177,0.0511922200521061
3176,-2.03825480143227
3175,-1.88544311523435
3174,-1.79101155598956
3173,-5.32526245117185
3172,-2.83227132161456
3171,-4.01034138997394
3170,-1.70108642578123
3169,0.220330810546898
3168,1.36597086588544
3167,0.0883728027343977
3166,0.854872639973981
3165,-0.176234944661436
3164,-0.731115722656227
3163,0.123956298828148
3162,-0.293839518229144
3161,-0.665787760416644
3160,-2.37612508138019
3159,-3.88962402343748
3158,-2.93150431315102
3157,-0.829575602213519
3156,-2.37257486979164
3155,-1.22066853841144
3154,0.189009602864606
3153,2.31238199869794
3152,1.11538085937502
3151,0.819665527343773
3150,0.612410481770856
3149,0.764072672526064
3148,0.847833251953148
3147,0.651269531250023
3146,-1.31423543294269
3145,0.267877197265648
3144,-1.16437377929685
3143,-0.248246256510394
3142,1.6520935058594
3141,0.815830485026064
3140,1.63481038411461
3139,1.03121337890627
3138,0.220971679687523
3137,0.580397542317731
3136,-0.0988423665364356
3135,-0.0880187988281023
3134,0.195967610677106
3133,0.543593343098981
3132,0.320397949218773
3131,-0.942572021484352
3130,-0.415411376953102
3129,0.194248453776064
3128,1.79633992513023
3127,1.97490844726565
3126,1.39468790690106
3125,1.21431884765627
3124,0.596775309244814
3123,0.518772379557314
3122,0.141412353515648
3121,-0.399867757161436
3120,0.412988281250023
3119,-0.0694335937499773
3118,-0.427475992838519
3117,-1.63180135091144
3116,-0.135310872395811
3115,0.665806070963564
3114,1.51313680013023
3113,2.23065592447919
3112,2.70487874348961
3111,1.37234903971356
3110,1.62549235026044
3109,1.25217081705731
3108,1.39534912109377
3107,2.07565714518231
3106,1.36516723632815
3105,1.05345052083336
3104,0.220910644531273
3103,0.272271728515648
3102,0.718743896484398
3101,-0.675543212890602
3100,0.175266520182314
3099,1.86041666666669
3098,2.03604532877606
3097,1.36806640625002
3096,0.464196777343773
3095,0.958357747395856
3094,1.18458455403648
3093,-0.439693196614561
3092,-0.451656087239561
3091,1.06470133463544
3090,-0.230576578776019
3089,0.0568684895833561
3088,-0.0689860026041439
3087,0.472406005859398
3086,2.25811157226565
3085,1.07446695963544
3084,1.50469360351565
3083,0.534305826822939
3082,0.840681966145856
3081,0.741225179036481
3080,0.475630696614606
3079,0.211633300781273
3078,-0.134558105468727
3077,-0.857865397135394
3076,-1.26395263671873
3075,0.401574707031273
3074,2.03535359700523
3073,2.64558308919273
3072,1.3557067871094
3071,1.39055786132815
3070,0.817336018880231
3069,0.656650797526064
3068,1.37678426106773
3067,0.973189290364606
3066,0.0247538248698144
3065,0.539219156901064
3064,-0.209926350911436
3063,-1.35284016927081
3062,1.26727701822919
3061,1.66269327799481
3060,2.5987487792969
3059,2.59735514322919
3058,1.83438517252606
3057,1.17151285807294
3056,1.62275594075523
3055,1.00134684244794
3054,0.317854817708356
3053,0.433394368489606
3052,1.03987019856773
3051,-0.519506835937477
3050,-0.362381998697894
3049,1.8786560058594
3048,1.91632486979169
3047,2.51469319661461
3046,2.23642374674481
3045,1.9118591308594
3044,2.38098551432294
3043,1.33749796549481
3042,0.334202067057314
3041,-0.109279378255186
3040,-0.0552632649739356
3039,-0.371110026041644
3038,0.0663085937500227
3037,0.0706929524739811
