"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
21866,-31.4348561604817
21865,-30.4651245117187
21864,-33.1119140625
21863,-36.3881337483724
21862,-32.5985422770182
21861,-27.3966583251953
21860,-31.8009348551432
21859,-29.6634785970052
21858,-28.7907521565755
21857,-27.885356648763
21856,-24.1424621582031
21855,-25.9342915852864
21854,-31.8049784342448
21853,-31.0348164876302
21852,-30.5283315022786
21851,-31.340200805664
21850,-29.3081929524739
21849,-32.0212819417318
21848,-32.0614786783854
21847,-34.2109334309896
21846,-29.3035085042317
21845,-21.9501251220703
21844,-23.9706787109375
21843,-34.3933827718099
21842,-33.7306681315104
21841,-32.0932169596354
21840,-32.4635833740234
21839,-30.8275563557942
21838,-31.7745371500651
21837,-29.0222941080729
21836,-35.4670979817708
21835,-34.5404978434245
21834,-32.391943359375
21833,-32.1796173095703
21832,-25.5838277180989
21831,-27.1522989908854
21830,-29.3919331868489
21829,-30.8223988850911
21828,-25.4338134765625
21827,-32.7665364583333
21826,-30.9457916259765
21825,-33.8395599365234
21824,-30.9979309082031
21823,-28.5024780273437
21822,-28.9495198567708
21821,-35.7688100179036
21820,-36.4775858561198
21819,-31.8408264160156
