"Summer months (Jule-July-August) of each years [yr BP]","Average summer mean temperature [degree C]"
8485,-1.78293457031248
8484,-1.21699625651039
8483,-1.60786539713539
8482,-1.62389729817706
8481,-2.17795410156248
8480,-2.21162516276039
8479,-2.20698649088539
8478,-1.68859456380206
8477,-2.14040730794269
8476,-2.41863606770831
8475,-1.61811930338539
8474,-2.22409667968748
8473,-2.25899861653644
8472,-1.71040445963539
8471,-2.41063028971352
8470,-2.02959798177081
8469,-2.2379211425781
8468,-2.10549519856769
8467,-2.14752807617185
8466,-2.27780761718748
8465,-2.67436319986977
8464,-2.68055826822914
8463,-2.66112874348956
8462,-2.57614746093748
8461,-2.68965250651039
8460,-2.72807413736977
8459,-1.95887858072914
8458,-2.08772379557289
8457,-1.90705973307289
8456,-2.41026407877602
8455,-2.32503865559894
8454,-2.38652140299477
8453,-2.5974182128906
8452,-1.90856526692706
8451,-1.55662638346352
8450,-1.96444295247394
8449,-2.65307210286456
8448,-2.27772623697914
8447,-2.10775349934894
8446,-2.29847819010414
8445,-1.44673258463539
8444,-1.70524698893227
8443,-1.88519897460935
8442,-2.04369710286456
8441,-1.6386779785156
8440,-2.72592773437498
8439,-1.22769775390623
8438,-2.06951497395831
8437,-2.34414265950519
8436,-2.29990234374998
8435,-2.31711425781248
8434,-2.23064778645831
8433,-1.95066935221352
8432,-2.87502644856769
8431,-0.994645182291644
8430,-1.95798339843748
8429,-2.06202799479164
8428,-1.99208170572914
8427,-2.17269490559894
8426,-2.23530680338539
8425,-2.11577962239581
8424,-2.32309570312498
8423,-2.37562662760414
8422,-2.10969645182289
8421,-1.99125773111977
8420,-1.97322184244789
8419,-2.86247355143227
8418,-1.51018880208331
8417,-2.20836995442706
8416,-2.09384765624998
8415,-2.07242431640623
8414,-2.95049641927081
8413,-1.95442301432289
8412,-2.08943277994789
8411,-1.50755411783852
8410,-2.31685994466144
8409,-1.95098470052081
8408,-2.33969726562498
8407,-1.86880086263019
8406,-3.01842854817706
8405,-2.31504923502602
8404,-1.77408447265623
8403,-2.08672688802081
8402,-2.33931070963539
8401,-2.31435750325519
8400,-2.1090148925781
8399,-1.55577189127602
8398,-2.39718221028644
8397,-1.49321085611977
8396,-2.32881266276039
8395,-1.87763061523435
8394,-2.31741943359373
8393,-2.07485555013019
8392,-2.88572794596352
8391,-2.63594156901039
8390,-1.52358601888019
8389,-2.02531534830727
8388,-2.2409729003906
8387,-2.52896728515623
8386,-1.83019612630206
8385,-1.81912841796873
8384,-1.81801961263019
8383,-1.47048543294269
8382,-1.74919230143227
8381,-1.75839843749998
8380,-2.95522664388019
8379,-1.93917439778644
8378,-1.98514404296873
8377,-2.10926920572914
8376,-1.88308308919269
8375,-2.01057535807289
8374,-2.09330851236977
8373,-2.21388346354164
8372,-2.13765055338539
8371,-1.96910196940102
8370,-1.79099121093748
8369,-2.36650187174477
8368,-2.14265543619789
8367,-2.37899373372394
8366,-2.25530598958331
8365,-1.8785461425781
8364,-2.26852010091144
8363,-1.66491292317706
8362,-1.34281005859373
8361,-2.55187581380206
8360,-1.52377929687498
8359,-2.10260620117185
8358,-1.89152628580727
8357,-2.58940226236977
8356,-2.34791666666664
8355,-1.81454060872394
8354,-2.25169474283852
8353,-2.48891805013019
8352,-2.58172200520831
8351,-1.64364217122394
8350,-2.33446858723956
8349,-2.58343098958331
8348,-1.98764648437498
8347,-1.82454020182289
8346,-1.83018595377602
8345,-2.15929768880206
8344,-1.84140624999998
8343,-2.21749471028644
8342,-1.79203898111977
8341,-1.99043375651039
8340,-2.76493937174477
8339,-2.29869181315102
8338,-2.52090047200519
8337,-1.56957600911456
8336,-2.11952311197914
8335,-1.90983683268227
8334,-2.19797363281248
8333,-2.29475504557289
8332,-2.40363159179685
8331,-2.60293172200519
8330,-2.20213419596352
8329,-2.61802775065102
8328,-2.34596354166664
8327,-1.82329915364581
8326,-2.55863037109373
8325,-2.4318908691406
8324,-2.10432535807289
8323,-2.01395263671873
8322,-2.68598022460935
8321,-2.65147501627602
8320,-1.39137369791664
8319,-2.74156290690102
8318,-2.16003011067706
8317,-2.38595174153644
8316,-1.65705973307289
8315,-2.25569254557289
8314,-2.25421752929685
8313,-1.86624755859373
8312,-2.84761149088539
8311,-1.92843221028644
8310,-2.30793863932289
