"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
14949,-39.3737650553385
14948,-37.9143483479818
14947,-34.499609375
14946,-35.6205098470052
14945,-41.8401143391927
14944,-41.6862091064453
14943,-35.1777709960937
14942,-38.5551717122396
14941,-33.3944203694661
14940,-33.6465260823568
14939,-37.7185526529948
14938,-35.84921875
14937,-40.1477569580078
14936,-36.0971282958984
14935,-37.5861470540364
14934,-36.8109903971354
14933,-36.1839101155599
14932,-40.414399210612
14931,-37.7969167073568
14930,-36.1964782714844
14929,-32.1087707519531
14928,-38.1851104736328
14927,-31.8678293863932
14926,-38.0405690511068
14925,-37.099228922526
14924,-34.6845458984375
14923,-39.9709279378255
14922,-37.3748891194661
14921,-39.6339375813802
14920,-34.6200571695963
14919,-34.9603230794271
14918,-34.0607716878255
14917,-35.16611328125
14916,-35.6417704264323
14915,-37.0497141520182
14914,-38.134629313151
14913,-38.2839162190755
14912,-38.7342742919922
14911,-35.466650390625
14910,-33.9299580891927
14909,-34.0334330240885
14908,-32.5091512044271
14907,-36.5297760009765
14906,-33.1591552734375
14905,-37.2139292399088
14904,-34.2444671630859
14903,-32.3565175374349
14902,-32.7929850260416
14901,-34.7782501220703
14900,-40.5522013346354
14899,-37.4773366292318
14898,-34.2617706298828
14897,-37.8843648274739
14896,-40.0405334472656
14895,-40.0660461425781
14894,-33.6442016601562
14893,-36.9928700764974
14892,-31.6580312093099
14891,-36.2362630208333
14890,-34.8737752278646
14889,-39.4783538818359
14888,-36.1835337320963
14887,-38.4085347493489
14886,-40.4482025146484
14885,-31.0472015380859
14884,-34.8243774414062
14883,-35.6217763264974
14882,-37.199311319987
14881,-38.7570912679036
14880,-42.1944793701172
14879,-35.8949696858724
14878,-35.4339609781901
14877,-36.8073537190755
14876,-40.7914184570312
14875,-34.173203531901
14874,-35.7001149495443
14873,-39.8680430094401
14872,-35.6524159749349
14871,-36.4303802490234
14870,-33.1422943115234
14869,-41.4853118896484
14868,-36.9004679361979
14867,-36.246918741862
14866,-35.0282653808594
14865,-40.5698964436849
14864,-30.0343078613281
14863,-34.2396402994791
14862,-39.163921101888
14861,-30.7483784993489
14860,-36.5519978841146
14859,-34.3776102701823
14858,-35.9041046142578
14857,-37.3519297281901
14856,-33.3815063476562
14855,-32.8062347412109
14854,-40.6171681722005
14853,-40.438330078125
14852,-30.5017506917317
14851,-33.641943359375
14850,-37.2857828776041
14849,-35.5639811197916
14848,-38.3709065755208
14847,-31.9377705891927
14846,-38.484966023763
14845,-36.2043874104818
14844,-35.476182047526
14843,-37.86337890625
14842,-39.6218170166015
14841,-39.1344868977864
14840,-36.5570129394531
14839,-33.3072825113932
14838,-38.5163838704427
14837,-36.9359751383463
14836,-34.7096466064453
14835,-38.1382049560547
14834,-32.4629425048828
14833,-37.4053405761719
14832,-40.4825856526693
14831,-35.0865030924479
14830,-34.0890716552734
14829,-32.5341196695963
14828,-35.5986592610677
14827,-43.0885070800781
14826,-31.5928354899088
14825,-34.2455657958984
14824,-30.4201314290364
14823,-39.5202341715495
14822,-36.5618957519531
14821,-35.5571095784505
14820,-30.1261810302734
14819,-38.5861673990885
14818,-36.9365142822265
14817,-37.8575856526693
14816,-36.1042439778646
14815,-34.7721771240234
14814,-34.4149790445963
14813,-32.2672637939453
14812,-35.8511210123698
14811,-33.6243296305338
