"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
21035,-25.1986526489258
21034,-24.3237518310547
21033,-23.3726053873698
21032,-25.4574620564778
21031,-24.2303476969401
21030,-25.2717219034831
21029,-22.3835586547851
21028,-24.673676554362
21027,-24.5187286376953
21026,-23.4537287394206
21025,-24.1837702433268
21024,-22.0328379313151
21023,-23.1299270629883
21022,-23.8653650919596
21021,-24.5272455851237
21020,-24.1234344482422
21019,-23.7972345987956
21018,-22.8830576578776
21017,-23.3597600301107
21016,-24.0420745849609
21015,-23.3699935913086
21014,-24.3951985677083
21013,-25.211408996582
21012,-25.2035481770833
21011,-24.2326950073242
21010,-24.3172795613607
21009,-23.8014511108398
21008,-24.4954182942708
21007,-24.3658228556315
21006,-24.2101654052734
21005,-24.3280675252278
21004,-22.1674789428711
21003,-22.7758417765299
21002,-23.8625040690104
21001,-23.5885045369466
21000,-23.9155817667643
20999,-25.3988911946614
20998,-24.2133010864258
20997,-23.2693008422851
20996,-25.0119689941406
20995,-24.2790588378906
20994,-23.6862777709961
20993,-22.4960591634114
20992,-23.4265782674153
20991,-25.0838175455729
20990,-24.5606369018554
20989,-24.3302419026692
20988,-24.2383636474609
20987,-23.3111353556315
20986,-26.6083155314127
20985,-24.025010172526
20984,-23.9764643351237
20983,-24.2193918863932
20982,-24.9182800292969
20981,-22.4938059488932
20980,-24.6474060058594
20979,-23.2452402750651
20978,-25.0820271809896
20977,-22.3646631876627
20976,-24.8542185465495
20975,-24.9439198811849
20974,-23.2454615275065
20973,-24.5907806396484
20972,-24.503998819987
20971,-23.877429707845
20970,-23.3250157674153
20969,-25.0705627441406
20968,-23.6748031616211
20967,-23.9084813435872
20966,-23.7795471191406
20965,-22.6643941243489
20964,-22.8071629842122
20963,-22.6084859212239
20962,-23.5177927652995
20961,-23.5462987263997
20960,-25.5131261189778
20959,-24.961538696289
20958,-24.4994084676107
20957,-23.6931645711263
20956,-23.9004857381185
20955,-23.6251866658528
20954,-25.281601969401
20953,-25.1458953857422
20952,-24.4747909545898
20951,-23.4272572835286
20950,-23.0788152058919
20949,-24.4308100382487
20948,-23.9245819091797
20947,-24.0210835774739
20946,-23.7202641805013
20945,-23.9153325398763
20944,-23.4861028035482
20943,-24.7603846232096
20942,-23.7774973551432
20941,-24.238144938151
20940,-22.4573476155599
20939,-23.0576410929362
20938,-24.4492451985677
20937,-26.3682057698567
20936,-24.6580083211263
20935,-24.3345601399739
20934,-23.7340326944987
20933,-23.1251383463541
20932,-23.3936599731445
20931,-25.4972162882487
20930,-24.6547353108724
20929,-23.6037150065104
20928,-23.7124109903971
20927,-24.5160481770833
20926,-24.6859903971354
20925,-24.1425333658854
