"Full hydrological years [yr BP]","Average yearly mean temperature [degree C]"
18399,-26.1754923502604
18398,-26.2991991678873
18397,-25.5256421407064
18396,-25.8739926656087
18395,-23.4950813293457
18394,-24.9854314168294
18393,-24.6627131144206
18392,-23.5172472635905
18391,-22.4725708007812
18390,-23.7783404032389
18389,-24.6856241861979
18388,-24.911225382487
18387,-25.7426043192545
18386,-24.9504506429036
18385,-24.9949211120605
18384,-26.2231468200683
18383,-24.7603413899739
18382,-23.3112370808919
18381,-22.7396644592285
18380,-25.0568247477213
18379,-23.6703323364258
18378,-24.1181930541992
18377,-23.5845944722493
18376,-26.656118774414
18375,-24.2190841674804
18374,-24.6010548909505
18373,-26.1454299926758
18372,-24.8451115926107
18371,-24.7582598368327
18370,-23.4056114196777
18369,-23.9113004048665
18368,-25.8916725158691
18367,-23.7636245727539
18366,-25.3828313191732
18365,-25.9114707946777
18364,-24.088554128011
18363,-25.0724179585775
18362,-26.8564247131347
18361,-25.0396814982096
18360,-27.3772008260091
18359,-22.5960258483886
18358,-27.3546419779459
18357,-26.2753039042155
18356,-25.8387791951497
18355,-26.0622657775879
18354,-24.7457921346028
18353,-24.9080070495605
18352,-24.6200647989909
18351,-22.8042104085286
18350,-27.7392868041992
18349,-24.4141347249349
18348,-26.3092814127604
18347,-24.6326304117838
18346,-27.3049784342448
18345,-24.7633003234863
18344,-27.823402150472
18343,-24.9306587219238
18342,-27.5175206502278
18341,-25.6041244506836
18340,-25.6751159667969
18339,-25.6001241048177
18338,-25.4683670043945
18337,-26.2604011535644
18336,-24.6011070251465
18335,-26.0004104614258
18334,-25.5947962443034
18333,-24.5973139444987
18332,-23.9828501383463
18331,-23.3808845520019
18330,-25.082201385498
18329,-23.8962768554687
18328,-26.2795572916666
18327,-24.8806925455729
18326,-23.8347648620605
18325,-25.6388102213541
18324,-26.8074389139811
18323,-25.7974342346191
18322,-25.8671376546224
18321,-23.7034451802571
18320,-25.4902150472005
18319,-25.3950065612793
18318,-23.8716682434082
18317,-25.6359110514323
18316,-23.6921625773112
18315,-23.7123499552409
18314,-25.6164141337077
18313,-25.8451433817545
18312,-24.9937143961588
18311,-25.7943824768066
18310,-25.1916539510091
18309,-23.6491188049316
18308,-25.9535659790039
18307,-25.7009262084961
18306,-29.0725107828776
18305,-25.9376256306966
18304,-26.6533836364746
18303,-26.9384127298991
18302,-25.8920959472656
18301,-26.322602335612
18300,-24.2794110616048
18299,-26.294723256429
18298,-28.2832931518554
18297,-27.2639081319173
18296,-25.461585744222
18295,-24.4411554972331
18294,-26.7458976745605
18293,-26.3113591512044
18292,-25.9462900797526
18291,-24.4924873352051
18290,-27.202619934082
18289,-25.3537035624186
18288,-24.7089065551758
18287,-25.3579963684082
18286,-25.6122370402018
18285,-26.2271408081054
18284,-24.0792208353678
18283,-23.8180030822754
18282,-22.4417391459147
18281,-23.8678738911946
18280,-21.5287155151367
18279,-25.0364835103353
18278,-25.3792200724284
18277,-23.6307103474935
18276,-26.1934799194336
18275,-25.3146715799967
18274,-23.8760538736979
18273,-25.1212130228678
18272,-24.8159037272135
18271,-26.2482716878255
18270,-23.6461077372233
18269,-24.9619430541992
18268,-24.4138079325358
18267,-23.78298924764
18266,-25.5772677103678
18265,-25.4778935750325
18264,-25.1490069071452
18263,-24.4925890604655
18262,-24.1052065531413
18261,-24.6351366678873
18260,-23.9572853088379
18259,-24.939010365804
18258,-26.2305447896321
18257,-24.5336924235026
18256,-23.8833246866862
18255,-25.7600705464681
18254,-23.3254951477051
18253,-25.4107447306315
18252,-26.1829729715983
18251,-26.7413543701172
18250,-23.1905743916829
18249,-26.4489145914713
18248,-25.1682558695475
18247,-25.5581077575683
18246,-26.5824518839518
18245,-23.9984217325846
18244,-28.4261510213216
18243,-25.6704900105794
18242,-25.0987889607747
18241,-25.8794769287109
18240,-27.1956047058105
18239,-26.3687169392903
18238,-27.4805460611979
18237,-25.3294522603353
18236,-27.7576329549153
18235,-24.1971115112304
18234,-26.2492724100748
18233,-27.4860417683919
18232,-27.3119631449381
18231,-27.6190653483073
18230,-25.8274724324544
18229,-26.3632568359375
18228,-27.0707229614258
18227,-25.164040629069
18226,-26.2865458170573
18225,-24.8173266092936
18224,-26.464650217692
18223,-25.4175488789876
18222,-24.6798728942871
18221,-24.6367439270019
18220,-25.7835589090983
18219,-27.4326563517252
18218,-26.488259379069
18217,-23.6505722045898
18216,-24.489059193929
18215,-25.8831250508626
18214,-28.0099955240885
18213,-27.8624366760254
18212,-25.6945772806803
18211,-25.7189442952474
18210,-23.7047866821289
18209,-24.3538014729817
18208,-24.9198593139648
18207,-24.4782267252604
18206,-27.3090398152669
18205,-27.0316439310709
18204,-26.90745900472
18203,-23.1451375325521
18202,-22.679977162679
18201,-26.1481002807617
18200,-24.2092867533366
18199,-25.0062380472819
18198,-24.9331331888834
18197,-26.4970738728841
18196,-24.7231213887532
18195,-25.0121495564778
18194,-23.3228146870931
