"Calendar years [yr BP]","Average yearly mean temperature [degree C]"
7785,-21.2514874776204
7784,-21.0177927652995
7783,-20.7781153361002
7782,-19.2382873535156
7781,-21.8504191080729
7780,-22.2734308878581
7779,-19.4090115865071
7778,-20.9231297810872
7777,-20.2805096944173
7776,-22.1690213521321
7775,-20.5674385070801
7774,-22.0959902445475
7773,-20.845816040039
7772,-21.9579172770182
7771,-20.0306673685709
7770,-20.1005271911621
7769,-19.9295753479004
7768,-19.9168011983235
7767,-21.2363990783691
7766,-19.788863881429
7765,-20.7200518290202
7764,-19.4533650716146
7763,-21.7555908203125
7762,-21.0895993550618
7761,-22.6240511576334
7760,-22.9306561787923
7759,-23.1450777689616
7758,-22.3941482543945
7757,-19.678013865153
7756,-21.7218790690104
7755,-20.6453931172689
7754,-18.7523165384928
7753,-18.2805376688639
7752,-18.0527303059896
7751,-19.643974049886
7750,-21.0878280639648
7749,-19.9804901123047
7748,-17.6767333984375
7747,-19.1525545756022
7746,-19.6996724446614
7745,-21.5054992675781
7744,-18.6459284464518
7743,-19.010610961914
7742,-21.3699516296386
7741,-19.8441146850586
7740,-21.5234868367513
7739,-17.9067456563314
7738,-18.6201983133952
7737,-19.973792775472
7736,-21.1196896870931
7735,-19.3985033671061
7734,-18.9909042358398
7733,-20.9966606140136
7732,-22.2218752543131
7731,-22.6358373006185
7730,-22.7995552062988
7729,-21.5616897583008
7728,-20.2307037353515
7727,-21.3011967976888
7726,-18.9016059875488
7725,-17.8903081258138
7724,-19.6681744893392
7723,-18.6099253336588
7722,-20.6121823628743
7721,-20.8442418416341
7720,-20.6060050964355
7719,-21.0340026855469
7718,-20.7847109476725
7717,-20.871560160319
7716,-21.8305330912272
7715,-20.4301653544108
7714,-19.8717966715495
7713,-20.3218762715657
7712,-20.7500188191732
7711,-21.6568728129069
7710,-19.5229743957519
7709,-19.9005137125651
7708,-21.0268145243327
7707,-23.8981842041015
7706,-19.93271484375
7705,-21.7004519144694
7704,-23.5572901407877
7703,-21.1166811625163
7702,-22.0090939839681
7701,-19.8407908121745
7700,-19.9056762695312
7699,-20.3560445149739
7698,-21.0827837626139
7697,-19.3778035481771
7696,-19.1943801879883
7695,-19.7331883748372
7694,-20.3602750142415
7693,-17.7509686787923
7692,-20.0460965474446
7691,-21.3072100321452
7690,-19.7878428141276
7689,-21.3515597025553
7688,-20.5147181193034
7687,-19.7931490580241
7686,-19.4360069274902
7685,-19.1207832336426
7684,-19.016039276123
7683,-19.4392417907715
7682,-21.8023132324219
7681,-20.521415456136
7680,-19.8545987447103
7679,-21.0708831787109
7678,-19.7907686869303
7677,-21.8230511983235
7676,-21.8022445678711
7675,-21.168980662028
7674,-22.3148305257161
7673,-22.1015139261881
7672,-20.1529780069987
7671,-19.5363843282064
7670,-19.5922963460286
7669,-21.6361501057942
7668,-19.3952850341797
7667,-19.897314453125
7666,-22.1569808959961
7665,-20.6447827657064
