"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
14658,-4.3073791503906
14657,-2.45738321940102
14656,-3.9001271565755
14655,-3.9266418457031
14654,-2.13365275065102
14653,-4.10638529459633
14652,-5.52389628092446
14651,-4.36598307291664
14650,-4.18763834635414
14649,-4.02801106770831
14648,-5.21824747721352
14647,-5.67784729003904
14646,-4.474956258138
14645,-7.87777303059894
14644,-6.20592346191404
14643,-5.57442321777341
14642,-5.83610127766925
14641,-4.95389404296873
14640,-4.09740804036456
14639,-6.92792358398435
14638,-5.77842814127602
14637,-2.43951009114581
14636,-4.1717590332031
14635,-4.83380737304685
14634,-3.4868225097656
14633,-3.28968404134112
14632,-3.90603230794269
14631,-4.24089152018227
14630,-4.14627176920571
14629,-4.55771484374998
14628,-3.603130086263
14627,-4.56734313964841
14626,-3.80161132812498
14625,-3.50746256510414
14624,-3.53633219401039
14623,-3.10971171061196
14622,-6.71430053710935
14621,-5.56589355468748
14620,-2.91515706380206
14619,-4.07564392089841
14618,-1.73990478515623
14617,-3.83993631998696
14616,-2.42524312337237
14615,-2.2083801269531
14614,-4.61918233235675
14613,-6.85473225911456
14612,-5.91668802897133
14611,-4.82468261718748
14610,-4.44136657714841
14609,-5.50309855143227
14608,-2.69391988118487
14607,-2.353618367513
14606,-3.63118082682289
14605,-5.08981424967446
14604,-2.05888468424477
14603,-2.17692667643227
14602,-1.56182963053383
14601,-1.90751749674477
14600,-2.36908060709633
14599,-2.25664367675779
14598,-1.95466206868487
14597,-2.15458272298175
14596,-1.7760070800781
14595,-4.12565205891925
14594,-1.475444539388
14593,-2.29683024088539
14592,-1.77711079915362
14591,-2.25116577148435
14590,-1.06964721679685
14589,-3.60638529459633
14588,-3.22000223795571
14587,-1.72138570149737
14586,-1.90533040364581
14585,-2.04117940266925
14584,-1.56361490885414
14583,-1.98257039388019
14582,-1.71994120279946
14581,-1.87244771321612
14580,-2.21058247884112
14579,-1.61913655598956
14578,-0.494299316406227
14577,-0.916062418619769
14576,-1.6891896565755
14575,-1.66481628417966
14574,-2.39362691243487
14573,-1.71410217285154
14572,-0.983038330078102
14571,-0.566615804036436
14570,-2.26571756998696
14569,-1.99975687662758
14568,-1.59632466634112
14567,-2.45144246419269
14566,-1.30284729003904
14565,-1.49934488932289
14564,-0.0139272054036231
14563,-0.866608683268206
14562,-1.72427978515623
14561,-0.596345011393206
14560,-0.171214803059873
14559,-0.974885050455706
14558,-0.93602600097654
14557,0.341475423177106
14556,-2.81935729980466
14555,-2.19192097981769
14554,-1.09716389973956
14553,-0.740382893880186
14552,-0.326696777343727
14551,-0.0270701090494564
14550,0.0176686604817936
14549,-0.358775838216123
14548,0.80738220214846
14547,0.448714192708356
14546,0.475630696614606
14545,-0.513749186197894
14544,0.0145202636718977
14543,-0.932465616861956
14542,-0.851812744140602
14541,0.503625488281273
14540,-0.208461507161436
14539,0.640603637695335
14538,-1.05353902180987
14537,0.139494832356794
14536,0.282520548502627
14535,0.0802500406901269
14534,-0.662471516927061
14533,-1.50319010416664
14532,-1.8395802815755
14531,0.38269958496096
14530,-1.34673156738279
14529,-1.14443562825519
14528,0.789748128255231
14527,0.685530598958356
14526,0.353473917643252
14525,1.04107564290367
14524,-0.225459798177061
14523,0.00632629394533524
14522,0.351286824544294
14521,0.327244059244814
14520,0.0997609456380436
14519,0.273726399739606
14518,0.119215901692731
14517,-0.0848093668619564
14516,-0.243922932942686
14515,-1.04664204915362
14514,0.410612996419294
14513,0.310683186848981
14512,-0.0198577880859148
14511,0.638752237955752
14510,0.847650146484398
14509,-0.171601359049456
14508,-0.36260070800779
14507,-0.454158528645811
14506,-0.626119995117165
14505,0.373244222005231
14504,0.0867604573567936
14503,0.228031412760439
14502,0.58826599121096
14501,0.323968505859398
14500,0.181288655598981
14499,-0.25780334472654
14498,-0.104279581705706
14497,-0.0422322591145606
14496,0.937056477864606
14495,0.533329264322939
14494,1.82349039713544
14493,0.697330729166689
14492,0.343377685546898
14491,1.13431701660159
14490,-1.41908365885414
14489,-1.23092244466144
14488,0.469313557942731
14487,0.110960896809919
14486,0.183923339843773
14485,1.13658040364586
14484,0.382933553059919
14483,0.750731404622419
14482,0.0219919840495019
14481,-0.0247202555338314
14480,0.738849894205752
14479,0.386387125651064
14478,0.562524414062523
14477,1.46805725097659
14476,0.848067220052106
14475,1.03664550781252
14474,0.910852050781273
14473,0.610050455729189
14472,1.17803853352867
14471,0.526640828450544
14470,1.47612406412763
14469,0.684167480468773
14468,1.29313557942711
14467,0.339832560221377
14466,0.0340311686198144
14465,0.843520100911481
14464,0.14472351074221
14463,0.266041056315127
14462,0.554828898112002
14461,0.868549601237002
14460,0.0424692789713769
14459,0.404260253906273
14458,-0.296286010742165
14457,-0.877208455403623
14456,0.516946411132835
14455,-0.402253214518206
14454,-0.349544270833311
14453,0.774819946289085
14452,0.0412689208984602
14451,0.0660695393880436
14450,1.00435791015627
14449,-0.574474080403623
14448,0.688358561197939
14447,0.728275553385439
14446,0.414300537109398
14445,-0.822393798828102
14444,0.350208536783877
14443,-0.355952962239561
14442,0.835570271809919
14441,0.774433390299502
14440,0.144545491536481
14439,0.461394246419294
14438,0.632297770182314
14437,-0.0763916015624773
14436,-0.189677937825498
14435,0.553837076822939
14434,1.08349507649742
14433,0.38739929199221
14432,-0.0380462646484148
14431,0.278476969401064
14430,0.881804402669294
14429,-1.09783528645831
14428,0.179498291015648
14427,-0.281993611653623
14426,0.220778401692731
