"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
18127,-12.0873219807942
18126,-15.3191589355469
18125,-18.2637161254883
18124,-17.9873260498047
18123,-16.8426905314127
18122,-18.2876444498698
18121,-17.3419657389323
18120,-19.2835245768229
18119,-16.4032119750976
18118,-15.4867436726888
18117,-15.5546834309896
18116,-14.6594731648763
18115,-15.6127176920573
18114,-16.0074066162109
18113,-18.3765828450521
18112,-14.3260864257812
18111,-16.3598159790039
18110,-10.6051493326823
18109,-15.9446294148763
18108,-13.3892705281575
18107,-13.5033426920573
18106,-13.0904780069987
18105,-13.9234069824219
18104,-15.6742665608724
18103,-14.7215891520182
18102,-14.5686884562174
18101,-16.8876581827799
18100,-12.956650797526
18099,-15.2324534098307
18098,-15.0586532592773
18097,-12.1858174641927
18096,-18.382666015625
18095,-13.4884577433268
18094,-20.207985941569
18093,-14.3828796386719
18092,-14.3661382039388
18091,-14.2509826660156
18090,-13.4408121744791
18089,-15.9741475423177
18088,-15.2210525512695
18087,-23.456884765625
18086,-17.6608311971028
18085,-17.9988744099935
18084,-15.1818171183268
18083,-12.3650166829427
18082,-15.4513331095377
18081,-12.4771687825521
18080,-22.4108947753906
18079,-17.6677612304687
18078,-15.4862223307291
18077,-20.4599365234375
18076,-16.7731918334961
18075,-18.3216334025065
18074,-14.9643081665039
18073,-15.7211898803711
18072,-14.7338546752929
18071,-15.5349639892578
18070,-14.9417709350586
18069,-14.6868525187174
18068,-12.9653381347656
18067,-14.1008488972982
18066,-15.190657043457
18065,-15.7301569620768
18064,-15.2266957600911
18063,-13.9498860677083
18062,-14.1293548583984
18061,-12.2560002644857
18060,-16.7606821695963
18059,-12.9860748291015
18058,-25.2611602783203
18057,-22.1159169514974
18056,-18.6069651285807
18055,-14.8796015421549
18054,-15.4859196980794
18053,-16.1929534912109
18052,-12.6906875610351
18051,-15.8484278361002
18050,-11.9089772542317
18049,-15.1019882202148
18048,-12.9738474527995
18047,-15.0992111206054
18046,-15.7843739827474
18045,-15.3737218221028
18044,-15.931489054362
18043,-16.8815317789713
18042,-12.9899810791015
18041,-15.7833923339844
18040,-15.2752873738607
18039,-14.5929448445638
18038,-15.6432607014974
