"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
21033,-20.2059616088867
21032,-23.3754155476888
21031,-23.412825012207
21030,-22.8816589355469
21029,-20.8835306803385
21028,-19.1718149820963
21027,-20.5088587443034
21026,-18.6004419962565
21025,-22.9339736938476
21024,-25.3193344116211
21023,-24.5901626586914
21022,-25.504746500651
21021,-20.9977147420247
21020,-23.1824427286784
21019,-23.4014572143554
21018,-18.5574122111002
21017,-20.0653442382812
21016,-23.6394358317057
21015,-21.0172892252604
21014,-20.8451573689778
21013,-20.7581848144531
21012,-21.8206339518229
21011,-22.740705871582
21010,-27.1477188110351
21009,-21.7051452636719
21008,-20.5937764485677
21007,-21.8447860717773
21006,-25.7265304565429
21005,-24.7020858764648
21004,-27.7838272094726
21003,-22.7227081298828
21002,-21.1957382202148
21001,-26.0594874064127
21000,-23.4922164916992
20999,-21.9387166341146
20998,-22.5942316691081
20997,-27.9379918416341
20996,-21.9060628255208
20995,-19.4610555013021
20994,-19.6806549072265
20993,-23.3723561604817
20992,-24.6890167236328
20991,-22.0822865804036
20990,-21.7434143066406
20989,-25.7211288452148
20988,-26.2211339314778
20987,-24.9937856038411
20986,-17.0197102864583
20985,-22.0565551757812
20984,-24.9350138346354
20983,-25.267935180664
20982,-22.6682393391927
20981,-23.9598424275716
20980,-18.0812413533528
20979,-20.1745259602864
20978,-25.1007497151692
20977,-21.1433675130208
20976,-21.5048482259114
20975,-22.1987391153971
20974,-23.5298853556315
20973,-20.7847910563151
20972,-27.695669555664
20971,-19.621939086914
20970,-24.2996098836263
20969,-23.2454106648763
20968,-24.014028930664
20967,-20.0503295898437
20966,-21.7960316975911
20965,-19.7420435587565
20964,-24.6813339233398
20963,-24.1082341512044
20962,-23.8753265380859
20961,-27.335432434082
20960,-26.0153462727864
20959,-21.5135686238607
20958,-24.5262893676758
20957,-23.6577489217122
20956,-21.5867065429687
20955,-23.5774749755859
20954,-16.2278554280599
20953,-25.4297114054362
20952,-27.1236735026041
20951,-23.1260462443034
