"Winter months (October to March) of hydrological
 years [yr BP]","Average winter mean temperature [degree C]"
4956,-30.8906209309896
4955,-35.5443430582682
4954,-32.2100458780924
4953,-33.465554300944
4952,-38.5315129597982
4951,-32.9757751464844
4950,-35.8028396606445
4949,-34.9045725504557
4948,-37.4621643066406
4947,-35.6065200805664
4946,-34.519633992513
4945,-35.0550318400065
4944,-31.1885971069336
4943,-32.7960774739583
4942,-32.4891342163086
4941,-34.4499776204427
4940,-31.135102335612
4939,-34.4077768961588
4938,-33.5067326863607
4937,-30.5171595255534
4936,-38.7635711669922
4935,-38.3062957763672
4934,-35.6408014933268
4933,-35.6042134602864
4932,-35.8322814941406
4931,-34.053818766276
4930,-34.9201059977213
4929,-36.6241744995117
4928,-35.0987177530924
4927,-34.4877787272135
4926,-37.0077524820963
4925,-32.3586334228515
4924,-33.2360137939453
4923,-32.0868718465169
4922,-32.7257497151693
4921,-35.0890716552734
4920,-35.309174601237
4919,-33.6670440673828
4918,-33.126437886556
4917,-33.0299387613932
4916,-32.9538075764974
4915,-31.9957310994466
4914,-30.3956944783528
4913,-36.5784515380859
4912,-34.3870936075846
4911,-32.7933486938476
4910,-38.1789535522461
4909,-32.9802052815755
4908,-37.0337788899739
4907,-37.5074829101562
4906,-35.7647181193034
4905,-32.5253865559896
4904,-29.4571492513021
4903,-36.1556025187174
4902,-33.941389465332
4901,-36.0456197102864
4900,-38.2679275512695
4899,-31.6103474934896
4898,-33.6163162231445
4897,-36.7072280883789
4896,-36.6422714233398
4895,-34.0592839558919
4894,-34.5463139851888
4893,-34.7590520222982
4892,-35.227392578125
4891,-32.4686289469401
4890,-36.5114425659179
4889,-35.0110076904297
4888,-36.843244934082
4887,-31.9032958984375
4886,-33.961414082845
4885,-35.3383926391601
4884,-34.5444778442383
4883,-34.6987848917643
4882,-33.4860646565755
4881,-34.4338516235351
4880,-35.4402730305989
4879,-35.1415110270182
4878,-34.1773615519205
4877,-31.6087529500325
4876,-36.513176981608
4875,-35.5154556274414
4874,-34.3613596598307
4873,-32.776459757487
4872,-34.9055796305338
4871,-33.5205215454101
4870,-35.0922709147135
4869,-32.8248174031575
4868,-30.70419921875
4867,-34.448105875651
4866,-34.3860458374023
4865,-36.314560953776
4864,-35.7915328979492
4863,-31.4331217447916
4862,-34.2499425252278
4861,-32.2069254557291
4860,-30.0775461832682
4859,-32.8333902994791
4858,-36.196869913737
4857,-32.3293721516927
4856,-33.7641153971354
4855,-35.6645848592122
4854,-30.2270034790039
4853,-32.7733596801758
4852,-33.4452143351237
4851,-33.2671900431315
4850,-35.0889266967773
4849,-31.7632710774739
4848,-35.6303466796875
4847,-33.8201329549153
4846,-33.2072306315104
4845,-29.7548202514648
4844,-32.8141006469726
4843,-33.7562800089518
4842,-33.6550888061523
4841,-36.4705897013346
4840,-30.0905364990234
4839,-32.7912556966146
4838,-32.1901662190755
4837,-33.1170893351237
4836,-33.9385589599609
4835,-33.5008783976237
4834,-33.1445170084635
4833,-30.8994506835937
4832,-30.0142705281575
4831,-36.7454564412435
4830,-37.5285985310872
4829,-35.3409993489583
4828,-32.7879623413086
4827,-35.7344141642252
4826,-32.23837890625
4825,-31.7741124471028
4824,-34.6583719889323
4823,-33.4055872599284
4822,-37.8029998779297
4821,-33.3586893717448
4820,-32.4714391072591
4819,-31.0355412801107
4818,-32.5852238972982
4817,-32.8608815511068
4816,-37.6216059366862
4815,-32.6674102783203
4814,-33.9168787638346
4813,-30.7226038614909
4812,-32.1184473673502
4811,-33.716042582194
4810,-34.1043380737304
4809,-36.2550974527995
4808,-36.3025802612304
4807,-31.2543980916341
4806,-31.260226949056
4805,-37.2709589640299
4804,-33.0085968017578
4803,-33.5420796712239
4802,-33.9043131510416
4801,-34.7450851440429
4800,-32.3396642049153
4799,-34.5501159667969
4798,-33.4000635782877
4797,-30.6871271769206
4796,-33.1406285603841
4795,-37.6172444661458
4794,-32.4968551635742
4793,-34.2837865193685
4792,-36.5611200968424
4791,-32.9261128743489
4790,-35.8299087524414
4789,-34.0565856933594
4788,-33.233989461263
4787,-36.7682378133138
4786,-37.2478215535482
4785,-34.5197230021159
4784,-34.3019343058268
4783,-35.4847295125325
4782,-32.1514241536458
4781,-30.4477854410807
4780,-30.5049779256185
4779,-32.3880879720052
4778,-36.9849405924479
4777,-33.6056248982747
4776,-35.3938354492187
4775,-32.8835713704427
4774,-34.7103993733724
4773,-36.9343449910482
4772,-33.0925150553385
4771,-35.0855545043945
4770,-37.2887786865234
4769,-30.6231521606445
4768,-34.0101328531901
4767,-35.3905319213867
4766,-32.2221308390299
4765,-33.0462936401367
4764,-34.8407857259114
4763,-38.0920649210612
4762,-34.2608779907226
4761,-34.4893580118815
4760,-35.2729934692383
4759,-34.9485305786133
4758,-35.0476567586263
4757,-30.5350301106771
4756,-36.5292063395182
4755,-36.8085311889648
4754,-35.614963277181
4753,-31.8312260945638
4752,-32.0107966105143
4751,-33.9524698893229
4750,-33.3357147216797
4749,-33.3040959676107
4748,-35.8763692220052
4747,-35.682480875651
4746,-31.7483250935872
4745,-35.0412684122721
4744,-26.5509831746419
4743,-33.6308019002278
4742,-32.1599360148112
4741,-36.2452428181966
4740,-30.6081629435221
4739,-30.6129135131836
4738,-32.8647699991862
4737,-30.0666920979817
4736,-32.4428619384765
4735,-32.9884145100911
4734,-33.0958897908528
4733,-31.9093994140625
4732,-31.7458099365234
4731,-30.2896814982096
4730,-34.1193501790364
4729,-32.4435689290364
4728,-33.7305333455403
4727,-34.0046930948893
4726,-33.2337961832682
4725,-32.6501958211263
4724,-31.9824203491211
4723,-34.4478185017903
4722,-30.210297648112
4721,-33.3879404703776
4720,-32.1796579996745
4719,-36.9779368082682
