"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
17508,-55.3280802408854
17507,-55.9296732584635
17506,-55.5550598144531
17505,-52.4357767740885
17504,-49.7688303629557
17503,-56.0442006429036
17502,-57.0219024658203
17501,-57.5911112467448
17500,-52.3608815511068
17499,-51.6936757405599
17498,-54.3550018310547
17497,-57.1183430989583
17496,-59.063823445638
17495,-51.1913411458333
17494,-50.3800771077474
17493,-53.8889831542969
17492,-53.8949747721354
17491,-53.8383341471354
17490,-51.5764526367187
17489,-57.1589569091797
17488,-54.244970703125
17487,-49.3315287272135
17486,-55.6933959960937
17485,-52.3304962158203
17484,-51.4386759440104
17483,-49.5545664469401
17482,-54.2988800048828
17481,-51.051616414388
17480,-56.0571604410807
17479,-49.3701690673828
17478,-50.2548838297526
17477,-51.6403361002604
17476,-53.3100697835286
17475,-53.8102223714193
17474,-56.8228006998698
17473,-55.0708017985026
17472,-55.0612752278646
17471,-56.5025136311849
17470,-54.595566813151
17469,-56.5138661702474
17468,-48.9942128499349
17467,-53.1634989420573
17466,-51.849462890625
17465,-48.8464467366536
17464,-52.5852264404297
17463,-50.5338348388672
17462,-47.8987131754557
17461,-56.1091217041015
17460,-54.740337117513
17459,-50.7696034749349
17458,-53.2246561686198
17457,-52.740576171875
17456,-49.1592315673828
17455,-57.9270080566406
17454,-52.4943450927734
17453,-51.181977335612
17452,-54.8010416666666
17451,-52.4943501790364
17450,-50.2496653238932
17449,-57.8536946614583
17448,-51.2985443115234
17447,-54.4457204182943
17446,-56.3152679443359
17445,-54.1850341796875
17444,-55.1818094889323
17443,-55.0215057373047
17442,-52.663437906901
17441,-52.1737070719401
17440,-55.6080942789713
17439,-56.201767985026
17438,-52.4172627766927
17437,-54.6590688069661
17436,-52.7618469238281
17435,-52.8844868977864
17434,-55.5989186604818
17433,-51.3869130452474
17432,-57.5683349609375
17431,-51.6923329671224
17430,-54.8916636149088
17429,-55.6631479899088
17428,-52.6004089355469
17427,-55.976665242513
17426,-54.1315419514974
17425,-53.2121236165364
17424,-54.8485829671224
17423,-52.4659637451172
17422,-54.9786488850911
17421,-54.9716552734375
17420,-54.9599568684896
17419,-55.5641896565755
17418,-48.6179005940755
17417,-56.2490142822265
17416,-53.6007344563802
17415,-50.821396891276
17414,-53.6429707845052
17413,-53.4056406656901
17412,-52.5622365315755
17411,-51.4995992024739
17410,-55.5022796630859
17409,-51.3609018961588
17408,-55.8226735432943
17407,-51.3049377441406
17406,-56.7877970377604
17405,-52.8901936848958
17404,-49.0684417724609
17403,-54.5164143880208
17402,-51.4837910970052
17401,-51.995942179362
17400,-52.2581136067708
17399,-51.5477762858073
17398,-54.8758504231771
17397,-55.5399841308594
17396,-54.3925079345703
17395,-54.1453409830729
17394,-52.1176920572916
17393,-53.0085205078125
17392,-54.7468627929687
17391,-56.8926350911458
17390,-53.5843719482422
17389,-52.0010386149088
17388,-53.5606190999349
17387,-54.3192301432291
17386,-53.4997823079427
17385,-54.7845570882161
17384,-46.277456665039
17383,-56.3704895019531
17382,-55.5196492513021
17381,-53.5935679117838
17380,-57.07138671875
17379,-48.5409759521484
17378,-52.8442749023437
17377,-52.4165506998698
17376,-51.6300974527995
17375,-53.5007639567057
17374,-49.6297719319661
17373,-49.4407002766927
17372,-53.1471567789713
17371,-53.3307607014974
17370,-53.0077321370443
17369,-52.4702514648437
17368,-52.1669830322265
17367,-47.1742207845052
17366,-51.6127482096354
17365,-53.7957824707031
17364,-53.8542439778646
