"Winter months (December-January-February) of each years [yr BP]","Average winter mean temperature [degree C]"
17258,-49.5738077799479
17257,-44.3555002848307
17256,-46.2480936686198
17255,-50.6178395589193
17254,-48.4363616943359
17253,-48.9164947509765
17252,-50.8902750651041
17251,-50.5825968424479
17250,-46.1301483154297
17249,-45.9718231201172
17248,-47.1313486735026
17247,-48.1198689778646
17246,-46.6308807373047
17245,-48.0858469645182
17244,-46.873159790039
17243,-48.1986653645833
17242,-47.2255818684896
17241,-49.0897684733073
17240,-50.1963612874349
17239,-48.106059773763
17238,-49.4443216959635
17237,-50.568212890625
17236,-51.2985544840495
17235,-43.6328033447265
17234,-48.2387095133463
17233,-46.8663492838541
17232,-48.2253122965495
17231,-52.1857462565104
17230,-47.4375823974609
17229,-49.0597696940104
17228,-48.5522471110026
17227,-49.6843119303385
17226,-48.5827443440755
17225,-46.2051096598307
17224,-49.2521728515625
17223,-47.0301930745443
17222,-52.3646402994791
17221,-49.555532836914
17220,-48.913931274414
17219,-48.7135681152344
17218,-48.2386739095052
17217,-43.8408416748047
17216,-50.11142578125
17215,-48.873882039388
17214,-50.5773325602213
17213,-49.0343485514323
17212,-48.6034861246745
17211,-47.679800415039
17210,-47.2459828694661
17209,-51.1725321451823
17208,-50.9631459554036
17207,-52.3047342936198
17206,-51.7809865315755
17205,-48.0644134521484
17204,-53.3105326334635
17203,-45.2000081380208
17202,-50.5136169433594
17201,-48.665635172526
17200,-47.0595255533854
17199,-47.8511159261068
17198,-49.3311981201172
17197,-47.8555562337239
17196,-48.2499247233073
17195,-48.6387339274088
17194,-48.9655771891276
17193,-49.3164530436198
17192,-49.9778147379557
17191,-49.036713663737
17190,-50.5827850341797
17189,-47.6323354085286
17188,-47.2448740641276
17187,-47.5180267333984
17186,-48.1816925048828
17185,-48.0971232096354
17184,-49.802359008789
17183,-47.8448903401693
17182,-50.6890625
17181,-52.1081451416015
17180,-51.752783203125
17179,-45.4764516194661
17178,-47.887559000651
17177,-50.9090688069661
17176,-48.5102956136068
17175,-50.5451721191406
17174,-48.1127583821614
17173,-47.3476826985677
17172,-46.3936930338541
17171,-48.5558990478515
17170,-44.80771484375
17169,-46.5714731852213
17168,-50.8908243815104
17167,-50.9984497070312
17166,-47.0420338948568
17165,-45.6826080322265
17164,-44.8723510742187
17163,-46.605561319987
17162,-51.936387125651
17161,-50.7461558024088
17160,-50.9537770589193
17159,-48.2889973958333
17158,-50.0002756754557
17157,-47.9083669026693
17156,-49.0494954427083
17155,-51.8442494710286
17154,-48.245453898112
17153,-49.3681854248047
17152,-47.5775309244791
17151,-48.3588673909505
17150,-48.1148183186849
17149,-49.2009694417318
17148,-46.450298055013
17147,-49.6248026529948
17146,-49.2432057698568
17145,-47.931982421875
17144,-51.5212972005208
17143,-46.1599995930989
17142,-49.5886393229166
17141,-50.8886016845703
17140,-47.2848826090495
17139,-47.7554178873698
17138,-51.4386810302734
17137,-49.8506123860677
17136,-47.3104919433594
17135,-47.7260091145833
17134,-50.7275451660156
17133,-47.293793741862
17132,-48.5206461588541
17131,-47.9148518880208
17130,-49.3081726074219
17129,-46.4684102376302
17128,-46.933447265625
17127,-47.3342905680338
17126,-50.8783986409505
17125,-49.4840504964193
17124,-49.840933227539
17123,-48.3111633300781
17122,-46.3248758951823
17121,-49.6104187011719
17120,-48.5270294189453
17119,-47.5743672688802
17118,-47.9142771402995
17117,-49.7667907714844
17116,-50.5032969156901
17115,-48.0939646402995
17114,-48.7871968587239
17113,-49.3042561848958
17112,-48.5490529378255
17111,-48.0502126057943
17110,-46.2657786051432
17109,-50.3380493164062
17108,-50.8138539632161
17107,-49.0598358154297
17106,-48.1289581298828
17105,-48.6207489013672
17104,-48.3935251871745
17103,-49.9063222249349
17102,-47.1270355224609
17101,-48.7333892822265
17100,-44.3656778971354
17099,-48.1546284993489
17098,-48.2708241780599
17097,-46.6252705891927
17096,-50.5233927408854
17095,-49.7084564208984
17094,-45.0127166748047
17093,-45.6838541666666
17092,-48.2107147216797
17091,-47.0843159993489
17090,-46.9055491129557
17089,-46.0717529296875
17088,-47.199311319987
17087,-49.3440358479818
17086,-49.594341023763
17085,-48.5143341064453
17084,-50.514756266276
17083,-48.8839630126953
17082,-49.7950551350911
17081,-50.6195180257161
17080,-50.1880198160807
17079,-49.4849253336588
17078,-46.4792694091797
17077,-47.7067321777344
17076,-48.2843892415364
17075,-48.2324228922526
17074,-48.3002685546875
17073,-48.8037221272786
17072,-48.2207906087239
17071,-48.7786265055338
17070,-46.3335428873698
17069,-49.1287292480469
17068,-46.8559529622396
17067,-48.3536641438802
17066,-46.9225626627604
17065,-50.5960245768229
17064,-47.2394215901693
17063,-47.2773193359375
17062,-47.2491465250651
17061,-49.8474792480469
17060,-45.566742960612
17059,-48.1173258463541
17058,-45.9579833984375
17057,-49.6630004882812
17056,-49.7506622314453
17055,-46.953461710612
17054,-46.0610565185547
17053,-49.3163208007812
17052,-48.9355224609375
17051,-46.6670186360677
17050,-46.6015889485677
17049,-46.4646667480469
17048,-49.9779266357422
17047,-51.2182169596354
17046,-45.9415598551432
17045,-48.6186940511068
17044,-50.486675008138
17043,-46.1951507568359
17042,-47.6817128499349
17041,-46.1601877848307
17040,-47.0239471435547
17039,-47.3695281982422
17038,-47.9306803385416
17037,-48.596533203125
17036,-47.7907216389974
17035,-50.648794555664
17034,-49.8947713216146
17033,-45.4563812255859
17032,-51.661723836263
17031,-49.7240966796875
17030,-49.1692362467448
17029,-47.4274607340495
17028,-51.1761433919271
17027,-49.0001942952474
17026,-44.8256846110026
17025,-47.4453033447265
17024,-45.3757741292318
17023,-50.4784912109375
17022,-50.6217305501302
17021,-48.3480946858724
17020,-48.783056640625
17019,-50.2704020182291
17018,-47.0800842285156
17017,-49.2033498128255
17016,-52.2397979736328
17015,-46.8615427652995
17014,-51.4332489013672
17013,-46.6687733968099
17012,-48.4410563151041
17011,-44.5025746663411
17010,-47.2963368733724
17009,-51.2158874511719
17008,-48.8567209879557
17007,-49.5457163492838
17006,-46.4251312255859
17005,-48.7400573730469
17004,-49.4297698974609
17003,-49.9590718587239
17002,-50.9978495279948
17001,-47.6054239908854
17000,-50.153916422526
16999,-47.5854553222656
16998,-46.3392598470052
16997,-49.2573404947916
16996,-46.6566477457682
16995,-49.5280873616536
16994,-46.2819580078125
16993,-47.9482838948568
16992,-51.4716298421224
16991,-47.5460825602213
16990,-47.2340250651041
16989,-46.2453369140625
16988,-48.296489461263
16987,-47.7513793945312
16986,-46.0103363037109
16985,-46.9032348632812
16984,-43.8455820719401
16983,-47.814057413737
16982,-48.4469258626302
16981,-49.3803466796875
16980,-45.5314188639323
16979,-48.3803924560547
16978,-49.8009297688802
16977,-47.0654561360677
16976,-44.8725392659505
16975,-47.5258087158203
16974,-49.274506632487
16973,-46.5054382324219
16972,-48.5198374430338
16971,-49.2345286051432
16970,-47.5693929036458
16969,-50.6625681559245
16968,-47.4443979899088
16967,-47.5680959065755
